time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
20,relative_humidity_250_std,-0.49900061004695034,3.03079145561028,-0.3083830998972855,0.5700732412730211,-0.2668761494280963,-0.18975587985860384,-0.35033577083214856,0.18498744753611415,0.42504791846239826,0.6305119993010742,-0.07755877529823951,0.03777558676571932
21,relative_humidity_250_std,0.2464624541483529,3.021666837166555,-0.6818707561435596,0.6849456131052799,-0.42606962432045986,-0.03782635736590316,-0.12225644590103645,0.40914826155440825,0.5228308099441181,0.2093703450243933,0.1123254914435563,0.09572382625254788
22,relative_humidity_250_std,1.1208837267579015,2.3140710278197782,-1.442350758575916,0.7696504727394016,-0.6683772680378234,0.0311414755583754,0.25437326538656124,0.5561585665601037,-0.176512780714774,-0.11860108664837879,0.5460099658958106,0.37224202366046094
23,relative_humidity_250_std,1.582669339893432,2.1488268392819627,-1.6824565715294009,0.7740542392222544,-0.6643028430277056,0.13472070458513782,0.34665497945756385,0.4772412445525947,-0.1907478746740395,-0.18312388685889666,0.29386239294672045,-0.05916919671869468
24,relative_humidity_250_std,1.9290811710319296,1.8863530683534624,-1.9366579436306635,0.5242533210435925,-0.4683410213743505,0.39028192249430643,0.16488124151638345,0.21251390832539144,-0.20994590343516867,-0.150818468899641,-0.1850110497824196,-0.2474234066990559
25,relative_humidity_250_std,2.3003221900654367,1.5079299793919927,-2.0781384139023618,0.25968472340149124,-0.26248254448171787,0.2411274270903955,0.20759865848689057,-0.06301957142657202,-0.3118707549548464,-0.06439202144467358,-0.4457302959702633,-0.2671232255376857
26,relative_humidity_250_std,2.7005875402953285,1.0423649787428801,-1.8263143042829255,-0.19903879076813857,-0.18273473320540692,0.12192344204164267,0.07273277131453923,-0.6264337866558366,-0.34147115227995783,0.1268416456683173,-0.3672774919450844,-0.13892690840119293
27,relative_humidity_250_std,3.035402880562436,0.37126020984858843,-1.3833381784956962,-0.5871841712212881,0.030594651833795644,0.2955485257052314,0.27899045773581577,-0.644763864090785,0.025599005789851872,0.10195049151902258,-0.04536764645980077,0.18106173718626187
28,relative_humidity_250_std,3.495857892633584,-0.3274489265532528,-1.013736103659826,-0.8407884317042204,0.26037303489780217,0.2521060473771348,0.3250279965573157,-0.7219276563995346,0.3843955906093754,0.037657548634716445,0.12503548662604094,0.2347229206115114
29,relative_humidity_250_std,3.651562948318949,-0.8373406791602518,-0.7236433381983455,-1.2188179066939921,0.5092008133324999,0.14211336134235933,0.05613633151901256,-0.271881417746451,0.269515874212765,-0.1287645810854628,0.28170289791281405,0.13675334798094038
30,relative_humidity_250_std,3.765649592082417,-1.3632289458123055,-0.3825576183993719,-1.3945973156869205,0.612789928321604,-0.00500803038908016,-0.22325117537328906,0.006611146812472153,0.028158580180402272,-0.14820333352695422,0.29579390166640257,-0.13505354257791766
31,relative_humidity_250_std,3.812449964360495,-1.6468861610745098,0.07297400352965665,-1.4589329806888838,0.6327583708464509,-0.049632786902167526,-0.3118598776050442,0.5600718479495529,-0.05043665040348414,0.16183288122261466,0.04649850577649614,-0.1848834992118006
32,relative_humidity_250_std,3.8366014386288687,-1.8874813115330527,0.5633183793257259,-1.1900394820149705,0.4510715370590331,-0.13366174560903865,-0.6052307092320802,0.7381816922023788,0.0051595058723832785,0.2008731095276728,-0.04430857836845841,-0.13528484633989757
33,relative_humidity_250_std,3.7113482630574572,-1.8302001312051122,1.3419496381947362,0.2559290899320233,-0.07884299419749005,0.04744694236461434,-0.03156815033476034,0.561174895006134,0.0021175143189959634,-0.14010117530920563,-0.4947629920551259,0.4412214261107981
34,relative_humidity_250_std,3.663794546634509,-1.924627875883675,1.8736648264629312,1.0356106519615778,-0.388039086092454,-0.21278349800183202,0.07080020971115085,0.09913693693564407,-0.10213359658380204,-0.21284424494127507,-0.3639276381192077,0.24048936429430484
35,relative_humidity_250_std,3.6958312328794247,-1.9075102503211596,2.305214830070958,1.4680927532814556,-0.6442999582552781,-0.20288400199853918,-0.017225261704953296,-0.2464712247087539,-0.04385024342716293,-0.07496817154899428,0.05089890082163389,-0.06270386309507978
36,relative_humidity_250_std,3.7421592521692197,-2.043701044494448,2.602253397903382,1.5297017869469525,-0.8904826942464926,-0.14108704105549186,0.006216522351471518,-0.5587334369761279,0.09187996665169637,0.19375243822891444,0.411985888748186,-0.35684323727213013
