time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30
11,relative_humidity_500_max,4.898862578270537,1.3020907182992834,-2.915224958323269,0.8178639747560127,0.9702758811586718,0.4629887841731602,-0.43931009394846526,0.25346447104177194,-0.15268861753886676,-0.2909481568930188,0.23115409289442052,-0.9829935081993443,-0.4016929566174936,0.18161361585671526,-0.26390472572340534,0.3609981730642505,-0.365833964383126,-1.0395762287271637,0.12691898153888698,-0.7567552088051772,-0.1837023839474859,-0.34818625016715826,-0.7179957901995944,-0.0709471193534091,0.3702295351385478,-0.11199283689149005,-0.3732598838227958,-0.49419567027699984,1.1473438733826415,0.858835516822733
12,relative_humidity_500_max,3.9660185647018134,1.4733867719412612,-3.34787448557539,0.8247073217397641,-0.20492921578801895,0.4387503083971545,-1.3343945809538889,-0.44638714526804746,-0.5861890010126257,0.5883058325428114,0.3041375287925778,-0.9783084865773131,1.5346980115967457,0.3511769131158133,-1.197789982010502,-0.03907401785248907,-1.0411216028735426,-0.20589708506458573,0.022460875257094635,-0.4978178651505626,-0.6056747114287636,-0.2960760384809135,0.17438434077437814,0.2506389679701193,0.11256895443320462,-0.1603218958894862,-0.8792095165804131,-0.04952601196439497,-1.0361414087099856,0.07392982121266907
13,relative_humidity_500_max,3.105778948131125,0.483236337562532,-3.400010441436275,0.7817477576072799,-1.240692680773927,-0.2826198726639938,-0.48121151318767985,-1.0172124517488703,0.41695231246570436,-0.0546594432225769,0.5081863682032398,-0.4772066893606144,0.46465891568880335,1.4051085737211249,-1.4185037067033388,-0.3365464620925138,1.892664653973103,0.4236087995650278,-0.9174394976255312,0.894021961656971,0.028384276060127486,-1.0438860647656807,0.6705399047289468,0.22348517214780902,-0.5057554632327542,-0.1916554570812233,0.3847131801471835,0.12263085382162245,-0.06644495267425442,-0.22488731216341548
14,relative_humidity_500_max,3.1468215178752863,-1.1674896309008116,-2.0395773560248305,1.5727307236701369,-0.9386849461928011,-1.2940015154706903,-1.799021969665208,0.01652233579732455,2.1305168958782312,0.7515818649818082,1.1265216047140951,1.5868986186656195,-0.01291550542189635,0.35309921682390844,-0.11987201208997932,0.5023542959789964,1.3720540103520253,0.22817743192569315,0.09233597803691115,0.3252437005457312,0.23377508070085065,1.401788867009085,0.030200190038770974,-0.6339017022405832,0.1299108276035093,0.49425450081667993,-0.021357028550908975,-0.267336662661809,-0.10029991449973709,0.23455080348483728
15,relative_humidity_500_max,1.6743181777611345,-2.4753085701228166,-0.7422705273849091,0.6239279826621145,-2.012315749630997,-1.7885775794006786,-2.6693541868775537,-0.23084844642800584,2.4570849579319702,1.554285644040413,-0.9030302581453552,0.7952604865303972,-0.42771392055216284,-1.2610791244174615,-0.2772216784370325,-1.5134933435063718,-1.384157713789478,-0.2554415822785014,0.4983748014166381,-0.26339778426015026,0.5529486444941886,-0.08964377916843785,-0.016846569405920678,-0.4846987643345048,-0.5017593957232127,-0.28926183643680603,0.11090392522695311,0.6171865097631913,0.4343932215295733,-0.4106311471905611
16,relative_humidity_500_max,1.047632428204884,-3.534481032129867,-0.424879396182953,1.4402461752363878,-2.1073342365496064,-0.31833557628384934,0.41851599393759376,0.07358378227768078,-0.3092405968319586,1.7020078158015868,-0.9622484396809364,-0.7377480974480842,-1.9697315024749298,-0.8489477194402715,1.003573046342666,0.8575319803891424,-0.12077570062179825,0.10720758670436742,0.16169428922799486,-0.12433022696321358,-0.6665622023174577,-0.8523327498051666,-1.0161332565270436,0.9370253013170046,-0.6385206969517964,0.5417381797222907,0.3671698348930905,-0.7208864014082201,-0.4566125842279824,-0.1661940682530173
17,relative_humidity_500_max,-0.03992429549880413,-2.970492532358644,-0.24392499826316852,0.20385970091663447,-2.4681419670951965,-2.5899823469887027,1.4475087937354705,1.5777350629330145,-2.7235689168590356,-0.2327354565243515,-1.9747024304525072,-0.3528175494037895,-1.69003839372752,0.3684637098803667,-0.73535245972215,-0.1825236987453517,0.12431758727621944,-1.048804923942212,-0.41490768472656486,-0.07915110291863983,-0.631484502597155,0.5345234326485766,0.7313817266706171,-0.55670408668062,0.1787551270606106,-0.3917019085986068,-0.30782003720546314,0.6599950152404447,-0.22351262542890585,0.278277042506421
18,relative_humidity_500_max,0.2715222988360837,-3.815252000840616,1.4522003249910336,1.2515677614791876,-1.6392175832726508,-0.8008093053268792,1.1828338279357087,2.122523658486219,-1.1547600740615673,0.8701498731390691,0.3662254214750389,0.5957606292847706,1.8565131342350618,1.0886932312226296,1.5341408583032095,0.4003580202864637,1.5009272081456542,-0.45512510094632963,0.3465057500701907,-0.690608576251958,0.4349727467323891,-0.012497251440752217,0.11389305466002908,-0.05727646940898616,0.3999410769103149,-0.5739527660641562,0.04266099090282873,-0.4894805502014257,0.30494764955884746,-0.26026522799461727
19,relative_humidity_500_max,-0.46200006191908544,-3.829175537289788,0.7869666651004681,1.0970421687022893,0.7966726531700362,1.185482932467523,-0.7355013743785938,-0.4333138287076443,-0.4672672706817116,1.5525298599455717,-0.0007223893687246432,-0.8470912402254186,2.485937911015689,-0.25483059499650457,1.0689576926525914,1.268574496805402,-0.8641203270257941,0.12945794767481428,-1.491281256394786,0.6782798892058718,0.8030556809352495,0.09010569150296037,-0.2312615841211189,-0.13236628856012983,0.2460732452258179,0.4788372527066962,-0.10832819521584618,0.44555615893180917,-0.1352595493302732,0.13905011607700865
20,relative_humidity_500_max,-1.8407168271800673,-3.681067291569516,-0.7096647532395177,1.0703408568027661,0.575760594959316,3.3168030394737333,0.7035711847955597,-1.0791956899308606,-0.328697299997236,-0.40592420426167236,0.021132196072208134,-1.4640032504336564,-0.8039646061196692,-0.10886773971328413,-0.6645531526789475,-1.2459117632557761,-0.2915662677834905,0.747481001432304,-1.0605644178651799,0.6224865644568497,0.48381741008982704,-0.0477892185234229,-0.39359251854354044,-0.2397732445318103,0.016959751331764077,-0.44606673673127833,0.08641444839059337,0.08100314227700466,0.5229389848139434,0.10708446739321843
21,relative_humidity_500_max,-2.793124445110379,-3.2436781699439283,-2.3804799552833362,0.021133453304938474,-0.47685792909026925,3.1079202214303576,1.8974157344636469,-0.632285790707293,0.5174294073236088,-1.0416391064909558,-0.18926512498528705,-0.5751293969430843,-0.4629135613601926,0.516022760270563,-0.4235977921745207,0.11807137975592652,0.7006580510509294,1.1429608168254497,1.5081238670999,-0.07038765860087176,-0.5264258827369265,0.3546782712246953,-0.046542952290728135,-0.5116138186066691,0.29680449617819604,0.81379626891099,0.07203651678808662,0.4232537621880736,-0.16365237425709442,0.24603109710473442
22,relative_humidity_500_max,-3.8174597618160333,-3.3598195895983567,-0.23009320226319255,-1.5933478614054757,0.03306896380554805,1.6296459989341987,-0.046650192868951626,1.1314863252191067,3.1716196508530987,-0.6961396267075094,0.3159169749743002,0.9522503747515475,0.3525559470227038,-0.09314708353932191,-1.4743673524877994,0.7514161420282879,-0.6537348657007954,-0.5428291430755772,-0.20584241755552907,-1.1409540270305973,-0.7525188009502034,-0.11383876830967722,0.21604837385318287,0.6549892259133789,0.874117916127942,-0.3222023772939917,-0.03205175358865784,-0.18636019249773098,-0.09242409354881884,-0.303262420954952
23,relative_humidity_500_max,-3.0206434955642245,-1.8098301757037192,-2.764794438768778,-3.4161617568074867,1.4427232564338424,-0.7030732682319532,-0.21020853696617256,0.41485893837947035,-0.5603877361286468,-1.62941226066329,-2.3543883487973587,0.5228071628499291,1.4702185910103227,0.58210120120049,-0.2890356399218038,0.6492335326657337,-0.8210159488887497,-0.10873597375452358,0.9000122790735877,0.7928093932129039,0.8228663608323133,-0.279513364721287,0.4547324713569118,0.04795760472818945,-0.9526763103867555,-0.31507775445649183,-0.07848228460366617,-0.6275352794567374,0.15353503090674542,0.03544278867441093
24,relative_humidity_500_max,-2.8133150402506164,0.5361471793998517,-1.7183290881552729,-3.7011770686852308,0.9804717738103403,-2.9084748653658203,-1.2202977227322707,-1.0154050013207507,1.203169500901804,-0.9226672666997133,-0.7935247334818522,-0.9825236539683939,0.21153221965017144,-0.8101098658543139,1.2600462597039663,-1.164781911167905,1.3976471878289805,-0.24131021584796392,-0.4683484176446444,1.085739886667735,-0.9484750213627628,0.4877396404921546,-0.7822583725346546,0.4551897804181365,0.504939164747431,-0.17507333977769526,-0.42064311823328887,-0.18532458400182034,-0.06761123683877482,-0.018673647046876178
25,relative_humidity_500_max,-2.534564265011233,1.17708261968815,-3.342878010720533,-3.75743036020606,0.052945689256764725,-1.9225030988461793,-0.5404931619948662,1.421398764506561,-0.24389652218355276,-0.4203084869350895,1.8253128158781804,0.2918579750770071,-0.5980842884801536,1.8871877248197553,1.323180774354173,0.3734510153785859,-0.571757235155432,0.03233662859329881,-0.5951368490787371,-0.8806333830652737,0.13407112667837195,-0.5659586084726018,-0.4664086811698513,-0.11449910711415881,-0.37300035672170545,0.8329129636118,0.18746172082510354,0.8066103433441675,0.13833785048095174,0.036194696962439835
26,relative_humidity_500_max,-2.647281097993495,0.6298018419811785,-2.733977485398059,-2.2269968904965105,-0.32306448526374654,-0.7028550258129196,1.2105663872677555,-0.4553236183509151,-1.315572051911572,2.179599819270691,3.0423066328115733,-0.8730728219632866,-0.8693133346608767,-0.7413130627630006,0.051199478277822445,-0.7950486930168338,-0.5877632803343702,1.0863267195125417,0.11104651695806923,-0.4608433135225806,0.6207973587753244,0.8354594590285519,0.6981511853260015,0.2798310208019453,-0.014087996939657559,-0.7274923093239881,0.19186226372137632,-0.5930480865011095,-0.07547788676688835,-0.006801652017791288
27,relative_humidity_500_max,-2.689689694446142,3.022062387353933,-0.40411284889697424,0.5111994435000469,-2.104388637270957,0.036458957973493175,1.17769036949251,0.29307894664536094,-0.5620918257406353,0.5457432865056941,1.48139271868358,-1.1328140245658367,1.3743246031445293,-1.6525534202218184,-0.3330564979679294,0.4573699115930181,-0.592194436947849,-1.4471767066052184,0.7147933252994366,1.1914598180111056,-1.0686441739273058,-0.11455380004770999,0.20376357723040417,-1.0284474729472706,-0.025282806426920247,0.591420524556927,0.26905197526877495,-0.14032095251753599,0.32928879701712255,-0.4058617596263322
28,relative_humidity_500_max,-0.6139295348910252,4.4905478401018595,-1.6552257715630483,1.7597886159049778,-0.7358450816643679,1.2105953655496293,1.9489976305404095,4.933016055204217,0.8453396517135402,-0.7743101935428154,-0.7066286270323602,0.13800320960804913,0.5543542402707481,-1.6050905574465903,-0.3821647685515498,-0.8003582895940833,0.5833752243051636,0.08379642757621884,-0.6985934899573636,0.01284719082948752,0.7759238731162751,-0.00015384721255035875,-0.5198464848099068,0.5332839194237451,-0.03403190740607281,-0.11803928643252375,0.4457250041518416,0.28034544046001075,-0.2095297294475739,0.10211762425843605
29,relative_humidity_500_max,-1.3908950811994143,3.8499261497271315,2.199713277358514,0.3651958708020034,-2.1338801408103776,-0.4535661266711571,-2.365879718174514,1.750626121581114,0.20600219492200747,0.7089906854556177,-1.808388321519494,-0.45128653834563026,0.013731147708262566,0.6674842218281113,0.3363835533336094,0.12139658785012246,-0.6434650418128313,2.541133465067692,0.4588972402123989,0.11593961130311121,-0.17286965384605635,-0.43328775875231257,0.4847378126867976,-0.45898450463398405,0.5766528062917008,0.17470390039702058,-0.05673953008074165,-0.37787577294558683,0.09587142816036587,0.3362797185139069
30,relative_humidity_500_max,-1.5328942293632553,2.984970416844463,2.406502036587054,0.49932940305036644,-3.1758960083730035,0.6491460096924254,-0.8095510200478868,-0.6883546819898687,0.01794971705241038,-0.8625161769287883,0.6144098060438585,-0.3856432549442136,-1.2395071835971179,0.8448548707829331,-0.40289575265719063,2.4799009130680445,-0.24069279823540726,0.02110000368382169,-0.29012469295587817,0.5577197457084255,0.30790127861283106,0.6512274390566992,-0.08509554441207269,0.9062851648159073,-0.11322433832599901,-0.39969044581744245,-0.666964056815577,0.35025137352898555,0.41337824890269753,-0.4850293122722981
31,relative_humidity_500_max,-2.1399709123187054,2.780596296161489,0.9396978541262824,0.10402388962538398,-3.0277732614221997,1.4218118555708774,0.14130241570134006,-2.790910034263256,1.0343254188942648,-0.17474557730112145,-0.790880847718103,0.5472720099707589,-0.4136364731404382,0.8868677104680974,0.4585291357568389,0.16770792004413407,-0.10712672579965862,-1.4866871403868982,0.12044874850468132,0.20983910888359092,0.9570833184423033,0.2172764295007816,-0.35909067895259317,-0.19459109412010908,0.0163462186317024,-0.38467071077613335,0.7456184119090173,-0.24071644394391697,-0.5121327504005615,0.6587884087762027
32,relative_humidity_500_max,-1.2580579197609056,0.9453570071831376,1.639753756371251,0.8425240295032549,-3.3210229189050464,1.028634721061786,0.7146000267610713,-2.5563487171110286,-0.293414506776048,-1.8047762163017733,0.10310255346197095,1.0526158882174455,1.0733029833706618,-0.8589055178652488,1.6519565967530647,-1.6947632728753639,0.23011316530802373,0.2880310797544792,-0.6174984887733129,-1.2624331114702874,-0.3976661457453308,-0.5136205734356756,0.49616212046342867,0.02190400020289037,-0.2917125885604628,0.16877969312702146,-0.7276283987163935,-0.014641524482759152,0.1189869854487865,0.05379192944355514
33,relative_humidity_500_max,-1.236220191696303,-1.0275762975843123,-0.10036424875207593,4.366763746262071,0.5851604458334456,-1.907024902695153,-1.2112968551301946,-0.608118433723846,-2.5420996454905755,-1.9134179031757246,1.4028502631719237,2.2723108674826222,0.6181065145701683,-0.09486197573095807,-0.8387492708378104,-0.7183943628678552,-0.5783536955395184,0.4655137186062494,1.0135807973317135,0.588936659855267,-0.1449724817839902,0.0987125272013952,-0.6406127234516987,1.0446425505435448,0.15725856829885856,0.14264926538767253,0.3078603682114204,0.18359125631806208,0.10923450378204311,0.10825580581715687
34,relative_humidity_500_max,-3.173640489941082,0.13855546464896695,1.499965091872461,3.3189490185923933,3.476859995969154,-2.0603389330014106,-1.9046968937594935,-0.47147429621968384,0.19948811744144884,-1.45195561230971,0.4888419439096735,-0.8199445664982454,-0.3417459334671923,-1.0170811079604618,0.2067900409838666,1.5320211748690085,0.4072865757391384,0.48770835043734156,-0.5317142849028903,-0.786286071491906,-0.692408091749669,-0.3272338216834097,-0.04053045412004571,-0.9981566616436285,-0.2953392079745791,-0.9068587011376847,0.5574352423694388,0.05422715354584676,-0.2512647176753646,0.10693263622195678
35,relative_humidity_500_max,-3.9387869566090075,1.4102793209798357,0.0288050007289698,3.7829118647549587,3.391244448485271,-1.3375923387442465,-0.2269549090227185,-0.5469525989569729,0.17636052369615954,0.43805066016272104,-1.1608447129977115,-1.109737336255581,-0.9976429717175472,0.08778321684578601,-0.3280320035744753,-0.5576656164354471,0.4218691667320023,-0.9253322806707504,-0.11686733637220172,-0.5967061966572993,1.2379954518868563,0.25616429796284507,0.8990496358515501,0.41043437552724554,0.18024221400190624,1.1778088350432332,-0.4808471919462443,-0.315668514509114,0.04732525063150562,-0.28816741006444424
36,relative_humidity_500_max,-3.7182373166436897,2.546844515902504,0.9939542030923917,1.6210614131065235,3.1452857756575763,1.298115447191714,1.4001113882727374,0.003838843700077987,0.2251852216430082,3.469862203656878,-0.42043947543547444,1.8020847792316954,-0.08668280097007112,2.0893416282014856,0.10115990865735032,-0.9344095201063396,-0.09747965333437769,-0.3236129335647617,0.13033516654543703,0.38910222476227513,-0.9765806977530609,-0.16922232113241767,-0.6226598580172592,-0.21503319597571305,-0.2846860800537926,-0.5081495423821774,-0.3865782819940696,0.18416422808930602,-0.02088360592471004,-0.04967386186550056
