time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
11,mean_total_precipitation_rate_mean,-2.603812979805274,0.22500691466831882,-1.9142988841282877,0.9869934300997026,-0.26550136616604203,0.8364265558877328,-0.8357423527029074,-0.36318528469379613,0.22122165262802576,-0.17071372714241653,0.03920572938535716,0.17209216764210783,-0.1764944300113044
12,mean_total_precipitation_rate_mean,-2.323107506711732,-0.23667365861487047,-1.9426782613297497,1.0055222556649996,-0.31952767228840123,1.5594575240802522,-0.24841368953787865,-0.18453838133804643,0.47231587142300896,0.005831574682465381,-0.46872014285460706,0.2058418890754951,-0.0637548771531425
13,mean_total_precipitation_rate_mean,-1.5924562836559721,-0.6568201053019775,-1.719390332831174,0.44175531866489215,-0.014545441048929032,1.3284279841015676,0.30296402201141764,-0.23104361076303087,-0.13138755645301087,0.10416671513808225,-0.09880274287879001,-0.36813817686579703,-0.2762792390736634
14,mean_total_precipitation_rate_mean,-1.4818476652936088,-1.0627478819977427,-1.4763210807771439,-0.27140061769948876,0.1608786162629949,1.229593768304733,0.8079313236192212,0.19282024630771027,-0.16802659462274,0.13847161179225456,0.1091972407701983,-0.38852858524501005,0.04023974200130916
15,mean_total_precipitation_rate_mean,-1.1941343970134572,-1.527436732536739,-1.2104408833123428,-0.4946456703436708,0.2912913350054213,0.968643060382376,0.9055009749614517,0.31608915300523627,-0.2080146032143675,0.038091536604792024,0.13574524404920738,-0.21041918507990595,0.31567567163337135
16,mean_total_precipitation_rate_mean,-0.8392292921488853,-2.195000012739372,-1.2769774925950053,-0.9324890348746366,0.4735747363476197,0.20334505573761974,0.474929306920181,0.47346688720152563,-0.34974373022649435,-0.08729934175075539,0.08968514873970942,0.36253842938730013,0.25760197238909127
17,mean_total_precipitation_rate_mean,-0.37337517003127113,-2.7180438744219177,-0.4877284060004016,-1.3966507583542556,0.4072117324670962,-0.39676039751520203,0.2373139074058724,0.3033836323332579,-0.4069425785191693,-0.07273404112406887,-0.21582176353290022,0.5277014211044256,-0.12366668317628292
18,mean_total_precipitation_rate_mean,0.004653149457177953,-2.813190993986451,-0.052938259546029424,-1.6824480420211803,0.37155235939886144,-0.4883215612523975,-0.24653982266271923,0.14451397262012006,0.0916205859858501,-0.057539471874383095,-0.17739949784098574,0.2161063093651357,-0.31159194126048245
19,mean_total_precipitation_rate_mean,0.2884361225539725,-2.76323872158172,0.10725774754819657,-1.5591591495696129,0.27912943749228397,-0.48077395824280345,-0.20755494000519173,-0.008713760668805345,0.11956616054319795,0.0339621658204031,0.047489156678230414,-0.10268028744551003,-0.316276545100715
20,mean_total_precipitation_rate_mean,0.20213815276402775,-2.7576697899777822,0.06645671108083176,-1.1863529174514342,-0.06620865656994025,-0.353460715182638,-0.22980246297583404,-0.05551527205931785,0.6039173887621935,-0.0025859891263852793,0.18244955106769348,-0.11437326679577445,-0.010317424492982638
21,mean_total_precipitation_rate_mean,0.4687521238192221,-2.7866332675083414,0.46857536494659574,-0.9706156099622831,-0.3880709110378615,-0.3664540862274547,-0.3273533950895981,-0.10853220995648351,0.4712311919813978,-0.12045059385045002,0.30328860260212476,-0.31089436280689386,0.029536266799713662
22,mean_total_precipitation_rate_mean,1.0761843557164597,-2.7290955643851365,0.8055253499379006,-0.26296807673982375,-0.7584737475880063,-0.2983283093098208,-0.20633121952012615,-0.415071730148807,0.2132980692759335,0.019429820541785457,-0.020021757500844065,-0.2158127503676129,0.31155139207339155
23,mean_total_precipitation_rate_mean,1.3781832425264315,-2.6229018709844527,1.0162630372170982,0.36503333759002343,-0.9075277483065457,-0.3248563777587465,-0.11994443409484598,-0.4552705171418542,-0.12392945709097598,-0.03283932059511458,-0.3497127258544369,-0.12169576025463573,0.33434195947898937
24,mean_total_precipitation_rate_mean,1.7225988269188814,-2.065218779809335,0.8478376265321007,0.8872421379788168,-1.0499764098335846,-0.2566829635783485,0.13569786780525261,-0.36563672334612274,-0.26351595558067836,0.2988966063032516,-0.29556821513639525,0.061796811699863015,-0.007653242060858105
25,mean_total_precipitation_rate_mean,2.004401376112327,-1.5440877929174732,0.8924236065898457,1.3783448406594219,-1.130377042345912,-0.09263868091770659,0.16000582486248013,-0.08939692107567414,-0.24360966206490733,0.3072400918098743,-0.05229583396731258,0.20580333389609656,-0.024727443313599135
26,mean_total_precipitation_rate_mean,2.17117514606476,-1.0992357998123858,0.8525884351784225,1.7662484284721942,-0.7776292291743342,-0.02647404192162168,0.25339159539721967,0.06938608526432537,-0.2239424007138876,0.11746038264324242,0.2757950756102788,0.2619270034625759,-0.14632495427338757
27,mean_total_precipitation_rate_mean,2.201820612826288,-0.6295118724653564,0.8677520265397863,1.6802345114672828,-0.5097895783137932,-0.09019752642408559,0.17026420882956045,0.4161386022211977,-0.20092068914070238,-0.1880948105895152,0.4942043053824304,-0.17301087799048187,-0.14783789248446677
28,mean_total_precipitation_rate_mean,2.5424836130880295,-0.3130782000868028,0.7534522570002671,1.5896294197993555,0.1951034577238477,0.047999804909867806,-0.13162294288348603,0.7159610374021753,-0.05746902689119175,-0.40395842495801015,-0.03444992365332627,-0.14706850705382332,-0.23639200841141716
29,mean_total_precipitation_rate_mean,2.774924336842821,0.028811518289267098,0.5449224230778064,1.352763684780472,0.8197707461312537,0.16320507332066664,-0.3323973840243141,0.43993771425656775,0.311724500006715,-0.4091934231318857,-0.04083247721763013,-0.008230689215127951,0.029771350822071923
30,mean_total_precipitation_rate_mean,3.2650199813671392,0.3998738724542119,0.1409397974901011,0.8890101064419731,1.7682735668280765,0.10978713217427463,-0.14134567250932664,0.14160837708393328,0.5692337428258608,-0.12197976705497304,-0.11595806949697485,0.16520689237823155,0.342626188005754
31,mean_total_precipitation_rate_mean,3.8048514719389823,0.7044861905323141,0.27695630165316715,0.335569004368615,2.013862686264607,0.14197331765333351,0.041330826015838644,-0.16994914490488194,0.14240478652006663,0.3389254951824308,-0.009388302475889274,0.10547115979119198,0.16262942334136402
32,mean_total_precipitation_rate_mean,4.131364673354443,1.25758791369312,0.38848468953092796,-0.07120045058868346,2.1057665998399324,0.03665241647206774,-0.08919368831031292,-0.6701999210076393,-0.39509263151680524,0.622861143259738,0.14955538703663443,-0.12828458241728966,-0.23992684534254108
33,mean_total_precipitation_rate_mean,4.533008544374973,2.622449330252995,-0.2644583961918232,-1.330602128210727,-0.04228016987861023,0.01859266814927119,-0.35979627243976964,-0.24832257634825367,-0.5176455059943318,-0.574694767917238,-0.2795226032682475,-0.17330172617495718,-0.06540275396357109
34,mean_total_precipitation_rate_mean,4.4184624826051415,3.232294611506439,-0.671904894510616,-1.1800940241203082,-0.6412422901652874,0.21725150358969528,-0.29080572426955914,-0.037344996779824065,-0.31963392160606974,-0.3899435292983845,-0.16038009504371456,-0.12655941415914007,0.09162605178272035
35,mean_total_precipitation_rate_mean,4.116876384539055,3.576790482037565,-1.0028687088459887,-0.91980722844717,-1.270872797706722,-0.029044131084171955,0.23890508886460035,0.09809030204256905,0.24092966120857556,0.035863237895768424,0.06890275717396567,0.04154366871159969,0.06630985295777093
36,mean_total_precipitation_rate_mean,3.9197122790773413,3.761968401076643,-1.1203384611258054,-0.8697100882869157,-1.413130608812477,-0.22795292400234002,0.583890842754272,0.23060757250206165,0.5392508345831386,0.5321630811752797,0.17661613146417038,0.2519377053302619,-0.0783092380485584
