time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
17,k_index_max,-1.258930367225556,-1.7273586145590567,-1.2260408824119169,-0.6141656871991006,-1.0668406433135373,-0.5465679924486136,-0.13965622933496114,0.4621878992583688,0.02046743746734011,0.37623490888006567,0.11615684914998656,-0.3579795989280882,-0.15252786669149715,0.06388236897127278,0.437768307852784
18,k_index_max,-0.18104114374449998,-2.3315842478660804,-0.15437724307314565,-0.6361209353419625,-0.7627718245809074,-0.923683454062605,0.30524556785776685,-0.3944045113272044,-0.4876181323747503,-0.01194548243478077,-0.008279517746541926,-0.3135928189810125,-0.28761110981477317,0.3922908154699708,-0.07152236918398142
19,k_index_max,0.2289683801956978,-2.3708775315324617,0.013714916888184252,-0.9388675660233281,-0.5094589293812515,-0.8654062695652086,0.4202076902240784,-0.22548283867584404,-0.37700399153988234,-0.02864832764396008,0.004779879931811399,-0.0784078281529671,-0.011680413397941522,-0.01385338102645402,-0.23922919934712092
20,k_index_max,0.4836239264403284,-2.4104469814054297,0.20463554005740536,-1.2323662309315606,-0.18258177241581133,-0.3728484695380866,0.5606040118427108,-0.1012074111973683,-0.21296016629562523,-0.4047896255928465,0.10005951543670547,0.19066389065191394,-0.04364997391787325,-0.3037156199728108,-0.13271943904505576
21,k_index_max,0.826173723146423,-2.257122983600118,0.27892578118727884,-1.4696173267328758,0.08886356544010131,0.022301129104893375,0.3876109384506639,-0.1425440464747551,0.03534428505132569,-0.3502220828135495,0.16742172226554966,0.22261517288013455,0.023165125757140925,-0.20784963369762913,-0.0032354446931464526
22,k_index_max,1.4041729710629436,-2.0597841510079675,0.4517424333249228,-1.3755577680909292,0.17038216152543045,0.4805400755381123,0.11298061087120408,-0.3978985083826076,0.2383462237269708,-0.1538979158925399,0.004731656140968692,0.25480051749269483,0.2625600209664744,0.09544487501874739,0.141824359711533
23,k_index_max,1.8374518635620551,-1.6682627527879872,0.3882925495570342,-1.5628592578084681,0.4131652108427777,0.8821543453547398,0.05740418399864702,-0.13548858550767406,0.41824552339020554,0.19700803341762507,0.0991855074115697,0.12666204300154935,0.14652471288184385,0.09889797930462475,0.19751867417971047
24,k_index_max,2.169977276668811,-1.7328202565222888,0.6624886666938516,-1.0604236757746557,0.46316218519448465,0.9865678015045474,-0.05367508337753833,0.1883061242176151,0.2611854175521077,0.40124346531414995,-0.12039313631040452,0.10928936842552683,-0.18418522491727168,0.07558777979819778,0.08352976763734982
25,k_index_max,2.5783448102270747,-1.9261179450252088,1.6097947343542134,0.19347293843731583,0.18405900260358912,0.693773711170746,-0.839720459222722,-0.24728634048598486,-0.42586198399403397,0.21863426819936094,-0.22053072943012259,0.06368174736374495,-0.18979179158350803,0.09270363580977888,-0.12313799307657805
26,k_index_max,2.7021019996906115,-1.6521205363347484,1.559053001066317,0.2436039414437587,0.38158779215862854,0.5247295761863029,-0.4731380712773148,0.2412097793666346,-0.3484323407958549,0.22143556545830395,-0.24168993074822664,-0.38910049226968046,-0.08326217537742892,0.01121399271458292,-0.2679732286642117
27,k_index_max,3.4774654684380355,-1.3982399582794238,2.225703120779358,1.6728908094831085,0.170161201699082,-0.09885896036803912,-0.5238191738107354,-0.05929321593418806,-0.1683551654276063,-0.3965932011506935,0.12059290120198879,-0.2108114452675725,0.08477020258962101,-0.3101032919515836,0.07277261248116713
28,k_index_max,3.6449262799674806,-1.0363558033936346,1.6301665964196612,1.2565328308430272,0.1797031936846059,0.02091047173922766,0.1424176255617966,0.6668050636483701,0.16468546565863412,-0.2965289355429645,0.29381982366724085,-0.2413552026353503,0.042499459950264995,-0.08588411111263504,0.027752789238206992
29,k_index_max,3.996393391564318,-0.30690947872222585,0.7554124354049914,0.9730426557789734,0.17687057897940864,-0.22185067411727769,1.0427740450378067,1.1654252568656456,0.17801705293873338,0.06880087995520129,0.04808914543078721,-0.0206687206306377,0.09396914322584483,0.14428985256655089,-0.0583086442374834
30,k_index_max,4.629763709632148,0.4669746693513977,1.0216280329137517,1.6542407772893633,0.09221521517162688,-0.775953970998376,0.17370029746986274,-0.4708993369259774,0.05466350961275345,0.1586354253233337,-0.346596505075891,0.3933104188845677,0.20647156658907748,0.3898064008458119,0.2569460003374628
31,k_index_max,4.95427153092049,1.1057218886118865,0.5866274660629308,1.14689334935465,-0.10951118204685047,-0.6867123641163585,-0.09198779195403704,-0.6899607429955652,0.15314710009940205,0.009013583940219916,0.02325317927445978,0.42934386484447445,-0.1434063744182089,-0.20354242830478658,0.14039599857603105
32,k_index_max,4.642468201835262,2.1532484572748096,-0.691796704969285,-0.39244536725859713,0.063363822397447,-0.2769408640110258,0.3087566910103014,0.0845072266837025,0.9308652499357913,0.27730523510468225,-0.01109275135145644,-0.22017744821632662,-0.18690261226634597,-0.04651037977440805,-0.251302731042032
33,k_index_max,4.588535988141059,2.597325132795657,-0.9945063686752085,-0.5661321561890111,0.14641409015284096,-0.23360734259833849,-0.24689269751599516,-0.40059826653471226,0.45756254035590876,0.2137870185058327,0.1636650436661381,-0.17416865043936117,0.030227498020102047,0.11180324211577047,-0.1607199026985983
34,k_index_max,4.533676553462771,2.8106315189538944,-1.390430739057306,-0.5614707784079909,-0.17836102872471798,-0.0484212642445961,-0.5848420910227747,-0.352186599989011,0.024626458139888355,-0.22270080012062993,0.4064833982132928,-0.4477477092331577,0.051020356891099614,-0.09363270122296642,0.005071224664562859
35,k_index_max,4.706129729759433,3.2636952369495154,-1.628052267855443,-0.4679383775479828,-0.25994611666545997,0.2539787978172668,-0.098661508601054,-0.01761947327834212,-0.6095678557656858,-0.06550191655567539,-0.038960963109857506,0.08209096113262304,0.1458444164208058,0.012600349808227607,-0.055580840939286474
36,k_index_max,4.543090111342993,3.8463531123427797,-1.679184772958308,-0.6138404483658254,-0.20700972820477243,0.6011211118649864,0.30729262259986523,0.6354836353314438,-0.8338164216828212,-0.20250051675056138,-0.36232164798168026,0.24922561611113486,-0.09640642690250258,-0.07789333362868024,0.13840342887246435
