time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
19,total_precipitation_min,0.2919948029706159,-2.9494553167038653,1.2184538745058366,1.4533095547477195,2.434188754340335,-0.12042885474456456,-2.586179978508168,1.0731921945266591,-0.4127794323922928,0.38468938596764807,1.417844768848413,-1.190197229860381,0.36728426350190807,-0.1898644077859487,0.8230040759438325,1.4529981270693428,-1.0620177658242778,0.2028722473994474,0.42614722777184977,-0.4367755788447875,-0.140705658460422
20,total_precipitation_min,-1.3995665628945708,-3.3982522182821384,-0.23399776019482205,0.890231704143918,2.251702943064107,-0.5358820487032959,-1.4536385047008495,0.3391809388462478,-0.2602279292161164,0.15098328492008484,0.23551630256325057,-0.7344217344040884,-0.5115546000795139,0.2887522574673193,1.0299737602021934,-0.33449083750484315,-0.48715061939606924,-0.3440613231022293,-0.17058618239144757,-0.2800942250729914,-0.5129254800152016
21,total_precipitation_min,-2.6035312007520415,-2.6404397477291526,-1.3607257589452264,1.4624667082626883,-0.08120793137979333,-1.2422515291443343,0.21864741951475603,-0.9916453548737924,-1.4116201364010985,0.4740987527897762,-1.4335547584072714,0.33702530711203704,0.2560181246975646,-0.02280312772098559,0.4538939531822205,-0.02225843096423525,-0.5608153175025322,0.1886227960107375,-0.18310899263032834,-0.11627442055098718,-0.37274883820092614
22,total_precipitation_min,2.195928731027387,-3.3568803181356377,1.335010393578439,0.7887535067441322,-2.760907434361603,-1.4535911293048054,1.4676235810858387,0.3741004882410035,-2.242249285960917,-0.4510014995412778,-1.8186631932058541,-0.9520249858611005,0.22536479358964787,-0.7171148608334692,-0.6223531110625562,0.24128467319883115,-0.2656356157029861,0.9304061348297207,0.3268812698145717,-0.2930621023458999,0.17014967681677673
23,total_precipitation_min,2.602733592768069,-1.4570279962023653,1.8758904694566674,1.8720527124577357,-2.4790252621637308,0.948536786097899,-0.21738474341654476,3.6282951647605475,1.380877671038801,4.298084470440293,-1.0559322100555253,0.6783762415344106,-1.0432373280069793,-0.15140223337630482,-0.24665419217061407,-1.0660545474071481,-0.10336110085389072,0.5725609828597159,0.041689042781047535,-0.015009178074042052,-0.026691478613677454
24,total_precipitation_min,3.831628217900206,-1.6069778728365713,3.587583437854614,-1.2267147955720872,-2.7609191234927932,1.2441889788807454,1.4748562103403262,-1.821224717874307,-0.11536786546091542,1.9204180012202017,1.4785317805217664,-0.5407868971997867,0.9914198159971953,-0.982524304076756,0.4851713672414129,0.5325173685983351,-0.14495034922680447,-0.5357968535705824,-0.03873238308143771,0.8613544361025359,-0.27596439737505435
25,total_precipitation_min,4.749357998078649,-2.391163837263086,3.5876574359468587,-2.418672580597284,0.26594132411008603,-0.48870659027517116,0.26848798998137274,0.5383316169455691,-0.16478365311511656,-1.9683057880952095,-0.6778622844191756,-1.1638315999603384,-0.17567423946309693,0.2195255983168632,-1.048908497154492,0.356704296757284,0.9481346738844676,0.36258791842417626,-0.8610527038821962,-0.598844620480539,0.2914204608250477
26,total_precipitation_min,4.312440305904391,-1.2326980047757612,3.012272605194002,-3.4423057577114857,0.6764978992378968,-0.24265523222980523,-0.0447892062994404,2.1968105214341973,0.3281937015616038,-2.285505738308742,-1.5096487604130406,3.497660352470624,0.4925955351408814,0.017685558081351974,0.8202502717295398,0.28132433621185615,-0.48773050982427957,-0.5556615260444446,0.5445753055214676,0.16241872600805551,0.02219734477176054
27,total_precipitation_min,4.608481011542507,-1.4567124359575674,4.450462431460887,-1.5359425791079326,2.458143428748303,0.9719459403548489,0.040475171920693775,-0.8424629437774529,1.6223656170915293,-0.29929412612376716,0.7833840208429487,-1.6028033508786772,0.0906116871210576,1.1444846005869143,-0.20765636290861378,-1.11427977234794,0.48199901436953435,-0.16526768253899393,0.6440660869874789,-0.00848922489012077,-0.36711313421170116
28,total_precipitation_min,4.441277103244912,0.6554988053200088,0.7927737338480543,3.0281841148352804,3.3419029091636254,3.0349587195089938,1.5368569371995586,-3.417068590979127,0.13018780949123873,0.6118048029249091,0.6500716245631547,1.8128951479500672,-1.4345528685813678,-1.0794517633924061,-0.4837734860351934,0.005588775737279121,0.4007428128478159,0.3497326613862497,0.3778799677918511,-0.5386420883301105,0.1094656022126394
29,total_precipitation_min,4.677239214954201,-0.8395229165555937,-0.18355236515526302,5.556233025196554,0.8575952663885238,-0.6705576694894164,1.1985421101990419,-0.6607327579497188,-1.1793374880937018,-0.5991185925683277,-1.23700463663996,0.4447124640043735,-0.32687329635543966,0.5272359304236969,0.23481918146341674,0.7395951716252922,0.2774601452015254,-0.9925507332524494,-0.9061634610139471,0.3477747870102738,-0.0641297760912712
30,total_precipitation_min,5.25266588438694,-0.2744024521239213,-1.0707525590049494,3.4996869834907516,-0.6738573159022418,-3.2280238573742888,0.07110717435898337,0.5427210803135973,1.8105240180981799,-1.015066043734417,0.29527052658639974,-0.4361597579513551,0.01988680814493633,1.2582902493776822,-0.4192948416952403,-0.7200579258047596,-0.232927965669011,-0.38394079895131367,0.07209122846250118,0.5471799107814252,0.2706706961637541
31,total_precipitation_min,4.7412395076920975,1.5557271812574172,-3.2921228133313476,0.6923065817637646,-2.8331360996424597,-2.794085172359482,0.21321855485049176,-0.6042574151556738,1.3023365751268532,-0.7548270993214152,2.3461964966597675,0.33630872656352573,-0.25402408981449665,-0.0138106162893735,-0.5570568340758366,0.26664567478515944,-0.37751106532464984,-0.06830612282193461,0.9845701734605262,-0.26283965591762015,0.04668005535205592
32,total_precipitation_min,3.8218781164371065,0.5021032074533777,-2.8871337314983734,-0.8363602348851087,-3.257621523801901,3.331185074675139,0.2681528048910225,0.9610292811096367,-2.3464388129943448,-2.0613244972069844,2.104476758921377,0.45844491494261813,-0.7479531541648837,1.1474381368874602,0.33768573591400114,-0.5779640878408269,-0.08703200074157724,0.4019638261774957,-0.48972355284580105,-0.30699989470990247,-0.5708572976969714
33,total_precipitation_min,3.827099335554618,1.929213772169649,-3.3914112033241897,0.892295043612832,-0.2900636632635662,5.0542938176019065,-0.8881127175655792,-0.44410616810446457,2.5260230419735117,-1.3407305393236013,-2.286991873423298,-1.241995078466498,1.7390461473763221,-0.25728788283934656,0.4854329001123793,-0.12204903128790355,-0.7904304957983042,0.3542665955495251,-0.06309827849494236,0.14256964581030232,0.4203314848488309
34,total_precipitation_min,5.056541586830753,3.6545866990856926,-3.9464405244457277,-2.116573435579295,0.23051608934543966,0.1275048297057604,-0.934133856413636,0.5659042611932952,-2.184644681795074,1.6722148496908344,-2.130257483388573,-1.0189495534637856,-0.04361249976635503,-0.09425010010051733,-0.33264742594642654,0.5073578348357529,1.0641918695823094,-1.0512272911351868,0.886878510856747,-0.23950177572681866,-0.43822826735612536
35,total_precipitation_min,5.165359788596689,3.0846915055070045,-2.0859927057619525,-1.7833346766398122,1.7741026524557868,-3.7272639151141123,-0.8079730536590788,-0.48319709040844533,2.2079249382297883,0.8520863272230278,0.1079175898279283,0.6125615004243913,1.2537457016510347,-1.1735884175066207,0.3441124623528937,0.10168245564184714,0.4400128993951094,0.9666746292971634,-0.927070918978665,-0.2158705906064795,-0.5281381930402623
36,total_precipitation_min,5.584034582917652,2.308294199760526,-1.1210716009682153,-3.702593608860977,2.1147529994340735,-0.5093060906904955,-0.8153950387454653,-0.444038017261517,-2.39168374561449,1.8906364638154405,0.8538702912309398,-0.20253971259163767,-1.3820981845910025,0.38041383696166825,0.22138506749536993,-0.2404618443802081,-1.0108594378419682,0.1662417279625794,-0.5802964507949452,0.5747729816047524,0.9293947800813763
