Time&Longitude&Latitude
TRACK_ID 25 START_TIME 1990012103 MEDIAN_TIME 1990012103 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 62                           
1990012915 273.091492 35.692455 6.108868e+00
1990012918 275.597351 36.934692 6.640981e+00
1990012921 278.256104 38.031879 7.221322e+00
1990013000 280.385803 39.070290 7.869382e+00
1990013003 283.233307 40.116684 8.829438e+00
1990013006 285.830811 41.169674 1.028641e+01
1990013009 287.959808 41.991611 1.160513e+01
1990013012 290.480194 42.582664 1.269431e+01
1990013015 292.783936 43.215828 1.349184e+01
1990013018 295.226318 43.734379 1.368770e+01
1990013021 297.563904 44.261219 1.322473e+01
1990013100 300.061340 44.657253 1.233775e+01
1990013103 302.807739 44.894104 1.142602e+01
1990013106 305.955719 44.975174 1.035295e+01
1990013109 309.718842 44.804295 8.970790e+00
1990013112 313.428131 44.646278 7.627726e+00
1990013115 319.347931 44.975548 6.843977e+00
1990013118 324.843719 45.535858 6.810755e+00
1990013121 329.664825 46.077869 7.043617e+00
1990020100 334.610535 47.004101 7.209537e+00
1990020103 338.513916 47.830471 7.901895e+00
1990020106 342.139282 48.735893 8.341674e+00
1990020109 345.200806 49.789692 8.844652e+00
1990020112 347.449585 51.069210 9.468677e+00
1990020115 349.264557 52.273483 9.507570e+00
1990020118 350.861053 53.525562 9.168514e+00
1990020121 352.323029 54.734501 8.926809e+00
1990020200 352.677216 56.204521 8.465522e+00
1990020203 353.869446 57.122444 8.248059e+00
1990020206 354.327972 58.150631 8.125384e+00
1990020209 354.745758 59.327164 7.848291e+00
1990020212 354.944733 60.200336 7.589818e+00
1990020215 355.028442 61.111824 7.229588e+00
1990020218 355.203430 62.044575 7.170952e+00
1990020221 355.554077 63.003792 6.994765e+00
1990020300 356.035614 63.804031 6.850010e+00
1990020303 356.413788 64.720985 6.660428e+00
1990020306 356.945526 65.622169 6.851623e+00
1990020309 357.091003 66.203178 6.748004e+00
1990020312 357.546570 66.658020 6.329200e+00
1990020315 358.019104 67.506012 6.487360e+00
1990020318 358.348724 68.106232 6.731053e+00
1990020321 359.102295 68.751160 6.416217e+00
1990020400 0.242918 69.491028 5.867445e+00
1990020403 0.822468 70.414696 5.906045e+00
1990020406 1.685669 71.274757 5.690007e+00
1990020409 2.835092 71.873024 5.049562e+00
1990020412 3.217073 72.468788 4.512950e+00
1990020415 4.407294 73.487328 4.214681e+00
1990020418 6.202987 74.446884 3.532988e+00
1990020421 6.994160 75.340912 3.091049e+00
1990020500 7.395032 76.018875 2.640691e+00
TRACK_ID 28 START_TIME 1990021812 MEDIAN_TIME 1990021912 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 16                           
1990021812 311.513184 40.932602 3.015662e+00
1990021815 315.519836 41.367405 2.740657e+00
1990021818 319.946442 42.738033 2.620340e+00
1990021821 324.658051 43.278179 2.798524e+00
1990021900 327.202850 43.676308 3.308984e+00
1990021903 328.880188 44.380314 3.419598e+00
1990021906 330.415833 45.125565 3.737597e+00
1990021909 331.981903 45.353210 4.337695e+00
1990021912 334.128265 46.184364 4.822381e+00
1990021915 337.074219 47.680298 5.024634e+00
1990021918 339.252563 49.171566 5.381650e+00
1990021921 341.956024 51.021809 5.583113e+00
1990022000 344.978333 52.769646 4.977785e+00
1990022003 347.611420 54.295383 4.127935e+00
1990022006 351.136414 56.027958 2.886269e+00
1990022009 356.633575 59.100876 2.627663e+00
TRACK_ID 29 START_TIME 1990022318 MEDIAN_TIME 1990022606 ENSMBLE_MEMB 0 NAME VIVIAN
POINT_NUM 41                           
1990022318 280.807861 40.627380 3.693854e+00
1990022321 283.190857 41.067249 3.714782e+00
1990022400 282.912750 39.803444 3.968680e+00
1990022403 284.136810 39.143726 4.843038e+00
1990022406 285.423126 38.729187 5.679267e+00
1990022409 286.932007 38.847305 6.772474e+00
1990022412 290.725677 40.662457 7.935092e+00
1990022415 292.525055 41.445110 8.680747e+00
1990022418 294.945465 42.756378 9.254790e+00
1990022421 298.247375 44.410561 9.540667e+00
1990022500 302.580933 46.284828 9.248543e+00
1990022503 307.898438 48.411991 8.089732e+00
1990022506 313.581085 50.186314 7.110250e+00
1990022509 318.065979 51.663624 6.267854e+00
1990022512 324.161560 53.071159 6.193133e+00
1990022515 331.529572 54.045952 6.017248e+00
1990022518 337.677429 54.272408 6.528065e+00
1990022521 343.302704 54.554104 7.254346e+00
1990022600 348.091827 54.890598 8.027384e+00
1990022603 353.299866 54.969646 8.816591e+00
1990022606 358.075043 55.175362 9.242916e+00
1990022609 2.323330 55.566086 9.223597e+00
1990022612 6.220098 56.032047 9.378109e+00
1990022615 9.614526 56.713562 9.381593e+00
1990022618 12.678132 57.527718 8.971888e+00
1990022621 15.219101 58.192810 8.435746e+00
1990022700 17.829227 58.878525 8.309445e+00
1990022703 19.514814 59.512127 8.357313e+00
1990022706 20.897770 60.114006 7.998314e+00
1990022709 21.888943 60.595592 7.573086e+00
1990022712 22.157978 60.658951 6.999693e+00
1990022715 22.819426 60.596058 6.693466e+00
1990022718 23.106188 60.504280 6.270994e+00
1990022721 23.712566 60.353321 5.977636e+00
1990022800 24.821466 60.334541 5.530636e+00
1990022803 25.978264 60.425671 5.458722e+00
1990022806 27.277672 60.539085 5.282807e+00
1990022809 28.618269 61.031883 4.461664e+00
1990022812 30.349216 61.561096 4.123494e+00
1990022815 31.895132 62.290901 4.153633e+00
1990022818 33.716625 62.951458 3.660781e+00
TRACK_ID 30 START_TIME 1990022215 MEDIAN_TIME 1990022709 ENSMBLE_MEMB 0 NAME WIEBKE
POINT_NUM 76                           
1990022215 253.158676 54.901283 1.574445e+00
1990022218 254.462067 53.918140 1.790760e+00
1990022221 255.580093 53.027760 1.699570e+00
1990022300 257.305115 51.988892 1.843835e+00
1990022303 257.839081 51.646309 2.357022e+00
1990022306 258.990662 50.394386 2.539252e+00
1990022309 260.372894 49.015179 2.781811e+00
1990022312 261.582733 48.334499 3.563557e+00
1990022315 263.023102 47.271435 3.684219e+00
1990022318 264.545624 46.261395 3.504960e+00
1990022321 265.801025 45.117458 3.903630e+00
1990022400 267.226379 44.195072 4.973460e+00
1990022403 268.796997 43.144077 5.886591e+00
1990022406 270.250488 42.453560 6.401523e+00
1990022409 271.631927 41.721844 7.086908e+00
1990022412 273.262848 40.957367 7.571995e+00
1990022415 274.729584 40.387939 7.321758e+00
1990022418 276.787659 40.298153 5.730368e+00
1990022421 279.181915 40.579426 5.516289e+00
1990022500 280.191345 41.145515 5.235722e+00
1990022503 281.810913 41.267944 5.365587e+00
1990022506 283.929474 40.985523 5.370772e+00
1990022509 286.436951 40.108692 5.566122e+00
1990022512 289.097839 39.684975 5.932993e+00
1990022515 291.172913 39.923317 5.835386e+00
1990022518 293.931641 40.367123 5.596115e+00
1990022521 295.243439 40.686478 5.398392e+00
1990022600 293.417419 40.148144 5.258862e+00
1990022603 294.455536 40.154243 5.160312e+00
1990022606 296.425323 40.357738 5.264668e+00
1990022609 298.114227 40.476299 5.052279e+00
1990022612 300.983429 41.063019 4.915433e+00
1990022615 303.385468 41.484131 4.648743e+00
1990022618 305.959900 42.160694 4.634621e+00
1990022621 308.267334 42.893467 4.454184e+00
1990022700 311.941772 44.162983 4.249413e+00
1990022703 314.652740 45.342327 4.510598e+00
1990022706 317.196655 46.322491 4.749330e+00
1990022709 320.074188 47.231091 5.063169e+00
1990022712 322.463470 48.155495 5.447202e+00
1990022715 325.759766 48.806583 5.287897e+00
1990022718 328.562347 49.230419 4.949346e+00
1990022721 331.158081 49.536640 4.376539e+00
1990022800 335.899963 50.835384 3.997310e+00
1990022803 340.874664 51.785172 4.041944e+00
1990022806 345.011353 52.625801 4.193595e+00
1990022809 348.876984 53.028397 4.363439e+00
1990022812 352.027985 52.857937 4.753185e+00
1990022815 356.212769 52.819443 5.647456e+00
1990022818 359.981537 52.692894 6.311672e+00
1990022821 3.848752 52.843391 6.033373e+00
1990030100 8.798218 53.207554 5.431708e+00
1990030103 13.408265 53.059738 5.784216e+00
1990030106 17.460129 52.750828 6.170747e+00
1990030109 20.551147 52.756504 6.284902e+00
1990030112 23.211559 52.729744 5.827638e+00
1990030115 25.521061 52.563606 5.948106e+00
1990030118 27.392208 52.946270 5.729074e+00
1990030121 28.296114 53.775730 5.581563e+00
1990030200 30.212004 54.029655 5.701457e+00
1990030203 31.412169 54.447269 5.899747e+00
1990030206 32.715565 54.817905 5.882902e+00
1990030209 34.290779 55.568394 5.337929e+00
1990030212 35.862663 55.945427 5.299265e+00
1990030215 36.180176 56.490639 5.589969e+00
1990030218 37.491505 56.758190 5.388014e+00
1990030221 39.127792 57.410507 5.064720e+00
1990030300 40.050766 57.866802 5.086575e+00
1990030303 40.173622 58.537472 5.028974e+00
1990030306 41.187881 59.297401 4.920139e+00
1990030309 42.203987 60.336330 4.536473e+00
1990030312 43.124889 61.079811 4.557570e+00
1990030315 42.675571 62.682102 4.233510e+00
1990030318 42.974464 64.681465 4.080123e+00
1990030321 45.623753 65.296524 3.767924e+00
1990030400 48.417667 66.139503 3.560176e+00
TRACK_ID 31 START_TIME 1990020100 MEDIAN_TIME 1990020315 ENSMBLE_MEMB 0 NAME HERTA
POINT_NUM 43                           
1990020100 304.428101 41.527157 2.123952e+00
1990020103 306.792816 40.985157 2.509114e+00
1990020106 308.665070 40.213715 2.713852e+00
1990020109 310.580750 39.376789 2.837335e+00
1990020112 313.531525 38.835220 3.608346e+00
1990020115 316.080780 38.326759 3.580874e+00
1990020118 319.200012 38.128040 3.455992e+00
1990020121 322.237701 38.110130 3.538498e+00
1990020200 325.064606 38.321915 3.821604e+00
1990020203 328.118927 38.646584 3.676250e+00
1990020206 331.422760 39.368351 3.719600e+00
1990020209 334.461060 39.945637 4.152389e+00
1990020212 337.127930 40.410206 4.922456e+00
1990020215 339.865723 41.256592 4.824517e+00
1990020218 342.682556 42.227089 4.986077e+00
1990020221 345.228821 43.029480 5.296289e+00
1990020300 347.816589 44.164040 5.756641e+00
1990020303 350.850983 46.024014 5.829341e+00
1990020306 353.945099 47.617405 6.068586e+00
1990020309 356.701996 48.817284 6.803016e+00
1990020312 359.536011 50.175415 6.965972e+00
1990020315 2.708208 51.571587 6.481030e+00
1990020318 5.905483 52.734871 6.422937e+00
1990020321 9.444633 53.672974 6.784987e+00
1990020400 13.052739 54.431347 6.627698e+00
1990020403 16.226959 54.764786 6.596723e+00
1990020406 18.795843 54.952538 6.239067e+00
1990020409 21.102797 55.111549 5.798249e+00
1990020412 23.038801 55.682030 5.520350e+00
1990020415 25.092548 55.552258 5.207469e+00
1990020418 27.273449 54.787258 4.759750e+00
1990020421 29.086599 54.091080 4.321329e+00
1990020500 30.873323 52.279194 3.696184e+00
1990020503 32.475769 49.765308 3.177261e+00
1990020506 33.459518 48.341312 3.178383e+00
1990020509 34.048740 47.516655 3.481014e+00
1990020512 34.588898 47.196033 3.228992e+00
1990020515 34.319881 46.470501 3.320347e+00
1990020518 34.131077 45.758900 3.321781e+00
1990020521 33.980873 45.291000 3.036558e+00
1990020600 33.418232 44.483921 2.787907e+00
1990020603 32.730541 43.742916 2.790094e+00
1990020606 31.907669 42.925198 2.580012e+00
TRACK_ID 32 START_TIME 1991010300 MEDIAN_TIME 1991010812 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 89                           
1991010300 290.812012 37.300362 1.865182e+00
1991010303 292.532135 37.871521 1.878317e+00
1991010306 295.713776 38.961472 1.855884e+00
1991010309 299.577271 39.887543 2.395391e+00
1991010312 301.190704 40.686176 3.956345e+00
1991010315 304.058502 41.496368 4.207744e+00
1991010318 307.453491 42.612736 4.999987e+00
1991010321 310.864990 43.614758 6.011233e+00
1991010400 314.161652 44.630795 5.776898e+00
1991010403 318.191071 46.158722 6.125616e+00
1991010406 322.462585 48.092167 7.254978e+00
1991010409 326.317871 49.208118 8.296124e+00
1991010412 330.985199 49.765739 7.204809e+00
1991010415 334.701965 51.391232 8.035930e+00
1991010418 338.079224 52.677937 8.954499e+00
1991010421 340.774475 53.772907 9.631406e+00
1991010500 342.469910 54.647266 1.189733e+01
1991010503 344.503754 55.189751 1.205459e+01
1991010506 345.840271 55.751938 1.187940e+01
1991010509 347.516113 55.982193 1.189590e+01
1991010512 349.671143 56.179611 1.069162e+01
1991010515 352.055542 56.311440 1.065466e+01
1991010518 353.874695 56.613560 1.023034e+01
1991010521 356.083557 56.909718 9.589693e+00
1991010600 358.521118 56.952316 9.693693e+00
1991010603 0.677103 56.762760 9.026918e+00
1991010606 2.912605 56.801365 8.382106e+00
1991010609 5.151310 56.959282 7.878853e+00
1991010612 6.816480 57.077431 7.297026e+00
1991010615 8.846914 57.394897 6.511873e+00
1991010618 11.355346 57.698418 5.766432e+00
1991010621 14.023548 57.940495 5.223967e+00
1991010700 16.336119 58.139137 4.854233e+00
1991010703 19.127062 58.674965 4.706172e+00
1991010706 21.630222 59.152905 4.360134e+00
1991010709 24.402489 59.647209 4.162082e+00
1991010712 26.445568 59.986992 3.830510e+00
1991010715 29.155092 60.346577 3.669315e+00
1991010718 32.479145 60.720905 3.267004e+00
1991010721 35.590816 61.182724 3.063868e+00
1991010800 36.831207 62.007301 2.647781e+00
1991010803 40.485371 62.728809 2.562493e+00
1991010806 45.357338 63.766659 2.682125e+00
1991010809 47.270512 64.927994 2.864984e+00
1991010812 49.178547 65.939766 3.096135e+00
1991010815 51.047958 66.313805 3.350241e+00
1991010818 52.045090 66.784630 3.598887e+00
1991010821 53.794487 67.439964 3.654229e+00
1991010900 55.787682 68.064949 3.913845e+00
1991010903 57.079945 68.486938 4.024945e+00
1991010906 58.560215 69.015785 3.939208e+00
1991010909 59.863205 69.792099 4.092311e+00
1991010912 61.699020 70.137955 4.201064e+00
1991010915 62.719528 70.914879 4.323716e+00
1991010918 63.851624 71.570885 4.323458e+00
1991010921 64.227303 72.455284 4.328857e+00
1991011000 65.961449 72.957344 4.541229e+00
1991011003 66.872078 73.458282 4.697792e+00
1991011006 66.693741 74.160042 4.604290e+00
1991011009 67.028580 75.017197 4.535852e+00
1991011012 67.014168 75.683388 4.411905e+00
1991011015 66.537712 76.437180 4.315970e+00
1991011018 66.168289 77.199196 4.163759e+00
1991011021 63.996010 78.068893 3.895472e+00
1991011100 63.604481 78.617645 3.627428e+00
1991011103 62.857754 79.508202 3.600716e+00
1991011106 65.658615 80.114143 3.405221e+00
1991011109 60.026516 80.901070 3.172933e+00
1991011112 43.169704 80.807312 3.121246e+00
1991011115 60.635387 82.269463 2.990985e+00
1991011118 67.433563 82.918747 2.741659e+00
1991011121 63.731033 83.565147 2.333247e+00
1991011200 54.856644 83.998627 2.458815e+00
1991011203 62.259743 84.469307 2.457546e+00
1991011206 64.472145 84.761360 2.074754e+00
1991011209 62.999420 84.945290 1.958487e+00
1991011212 65.789925 85.047127 2.293491e+00
1991011215 73.109863 85.103088 2.319235e+00
1991011218 76.265594 86.698395 2.311050e+00
1991011221 77.751030 86.923500 2.520798e+00
1991011300 79.779778 87.106834 2.680642e+00
1991011303 83.274162 87.193245 2.865507e+00
1991011306 86.265968 87.254440 2.970623e+00
1991011309 85.926140 87.298996 2.774031e+00
1991011312 81.486771 87.283745 2.755022e+00
1991011315 81.401512 87.310127 2.848727e+00
1991011318 80.898201 87.299835 2.864884e+00
1991011321 82.483093 87.291115 2.787292e+00
1991011400 86.634331 87.330894 2.740182e+00
TRACK_ID 33 START_TIME 1991121818 MEDIAN_TIME 1991122009 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 27                           
1991121818 337.187256 55.866161 4.511126e+00
1991121821 341.759216 57.333271 5.186329e+00
1991121900 344.715210 58.567616 6.374262e+00
1991121903 347.905823 59.704895 6.933450e+00
1991121906 351.056458 60.486427 7.654656e+00
1991121909 353.307251 61.173573 8.075763e+00
1991121912 355.373413 61.542171 7.953091e+00
1991121915 357.422424 61.856419 7.939620e+00
1991121918 359.211060 62.106155 8.141415e+00
1991121921 0.782923 62.155167 7.864163e+00
1991122000 2.461992 62.038113 7.728711e+00
1991122003 4.076362 61.919704 7.627489e+00
1991122006 5.250089 61.704819 7.587589e+00
1991122009 6.877797 61.537151 7.352135e+00
1991122012 8.129553 61.412254 7.396996e+00
1991122015 9.716471 61.377701 6.957841e+00
1991122018 11.483322 61.312244 6.659395e+00
1991122021 13.293205 60.838787 6.416203e+00
1991122100 15.150797 60.505386 6.188544e+00
1991122103 16.735542 59.996773 5.975506e+00
1991122106 18.102861 59.611996 5.997935e+00
1991122109 19.662848 59.962555 5.853247e+00
1991122112 21.419342 60.369316 5.262645e+00
1991122115 23.368221 61.219555 4.867261e+00
1991122118 25.111771 62.438026 4.514913e+00
1991122121 26.079590 63.542908 3.877356e+00
1991122200 26.965313 66.612869 3.723417e+00
TRACK_ID 34 START_TIME 1991123021 MEDIAN_TIME 1992010203 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 37                           
1991123021 303.980164 45.919746 6.430333e+00
1991123100 309.021545 48.189659 6.203095e+00
1991123103 313.756439 49.979412 6.141938e+00
1991123106 318.113586 51.524330 6.219236e+00
1991123109 323.009216 53.193890 6.287745e+00
1991123112 329.341431 55.241360 6.698498e+00
1991123115 335.570190 57.183872 7.256433e+00
1991123118 341.147614 58.745384 8.316269e+00
1991123121 346.335571 60.135555 9.391724e+00
1992010100 351.848938 61.391014 9.924347e+00
1992010103 356.865448 62.613331 9.827572e+00
1992010106 2.195691 63.244011 9.130950e+00
1992010109 7.296208 63.419498 8.545047e+00
1992010112 11.118746 64.177895 7.418017e+00
1992010115 15.757762 64.504860 6.902937e+00
1992010118 20.103086 64.463013 6.608295e+00
1992010121 23.475147 64.330856 6.603740e+00
1992010200 25.957762 64.412552 6.253340e+00
1992010203 28.556374 64.518532 6.040154e+00
1992010206 30.515196 64.907814 5.795130e+00
1992010209 32.081211 65.469727 5.614590e+00
1992010212 33.986195 65.946373 5.414420e+00
1992010215 35.370190 66.470802 5.387365e+00
1992010218 36.976284 66.886215 5.298777e+00
1992010221 38.702702 67.198402 4.915246e+00
1992010300 40.642857 67.568375 4.521122e+00
1992010303 41.174164 68.706444 4.032863e+00
1992010306 42.078346 69.353767 3.674984e+00
1992010309 42.302380 70.094536 3.243992e+00
1992010312 40.678909 71.617516 3.133666e+00
1992010315 39.010139 72.751328 3.123473e+00
1992010318 38.666328 73.196854 3.012131e+00
1992010321 36.582993 73.915787 2.842900e+00
1992010400 38.501453 73.949486 2.526050e+00
1992010403 38.540215 74.188446 2.501710e+00
1992010406 37.053112 74.101639 2.468168e+00
1992010409 35.303570 73.968147 2.182330e+00
TRACK_ID 35 START_TIME 1992022406 MEDIAN_TIME 1992030206 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5
POINT_NUM 112                           
1992022406 287.724243 36.014420 1.895839e+00
1992022409 290.362000 36.460541 2.176169e+00
1992022412 291.698517 36.780788 2.861605e+00
1992022415 294.499237 37.217400 3.321473e+00
1992022418 297.239868 37.365379 3.597678e+00
1992022421 299.836853 37.416630 3.709337e+00
1992022500 301.972443 37.450287 3.344656e+00
1992022503 304.326202 37.595528 3.274489e+00
1992022506 307.072723 37.800999 3.387756e+00
1992022509 310.103607 37.864826 3.733992e+00
1992022512 313.133087 37.869389 4.339619e+00
1992022515 315.365692 38.065762 4.847704e+00
1992022518 317.602478 38.367992 5.369340e+00
1992022521 319.807922 38.557152 5.612187e+00
1992022600 322.856110 39.521576 5.303136e+00
1992022603 325.949951 40.178257 5.477090e+00
1992022606 329.080811 41.048660 5.792313e+00
1992022609 332.200928 42.531715 5.905690e+00
1992022612 335.344208 45.501102 6.710627e+00
1992022615 338.175873 48.214497 7.656271e+00
1992022618 340.508026 50.310726 8.632997e+00
1992022621 342.392792 52.307453 9.309828e+00
1992022700 344.866669 54.561192 9.537311e+00
1992022703 346.432220 56.840698 1.044921e+01
1992022706 347.647614 58.945415 1.067554e+01
1992022709 348.732849 61.047745 1.120090e+01
1992022712 349.157379 63.011387 1.201211e+01
1992022715 349.832245 64.619164 1.217887e+01
1992022718 350.567078 65.821739 1.229427e+01
1992022721 351.082611 66.946815 1.208685e+01
1992022800 352.271027 67.793495 1.180313e+01
1992022803 353.486298 68.433731 1.158984e+01
1992022806 354.732819 69.015953 1.120879e+01
1992022809 356.218384 69.655907 1.030344e+01
1992022812 357.812286 70.157410 9.132463e+00
1992022815 359.929199 70.744514 8.213857e+00
1992022818 2.332927 71.312363 7.385865e+00
1992022821 4.504720 71.880363 6.850510e+00
1992022900 6.159879 72.464569 6.303386e+00
1992022903 8.332494 72.958405 5.808988e+00
1992022906 11.091401 72.897591 5.552542e+00
1992022909 13.799901 72.797813 5.551921e+00
1992022912 16.666946 72.892944 5.266408e+00
1992022915 18.935089 72.808609 5.033589e+00
1992022918 21.100063 72.542519 4.921753e+00
1992022921 23.216763 72.450188 4.736337e+00
1992030100 23.381294 72.209259 4.218491e+00
1992030103 24.658012 71.670631 4.625078e+00
1992030106 26.737862 71.351265 4.926726e+00
1992030109 30.234549 70.955406 4.763962e+00
1992030112 33.368889 70.292656 4.776494e+00
1992030115 36.141201 69.917336 4.956781e+00
1992030118 38.642574 69.478897 5.181293e+00
1992030121 40.786980 68.995880 5.287955e+00
1992030200 41.872711 68.778862 5.248868e+00
1992030203 43.493488 68.660110 5.398463e+00
1992030206 45.483788 68.271370 5.543381e+00
1992030209 47.443386 67.948479 5.345555e+00
1992030212 49.623856 67.770271 5.083811e+00
1992030215 51.153049 67.741547 5.284641e+00
1992030218 53.043266 67.607437 5.393891e+00
1992030221 55.130020 67.445854 5.394750e+00
