Time&Longitude&Latitude;Longitude (MSLP);Latitude (MSLP);MSLP;Longitude (925wind);Latitude (925wind);925hP Wind Speed;Longitude (10m wind);Latitude (10m wind);10m Wind Speed
TRACK_ID 25 START_TIME 1990012103 MEDIAN_TIME 1990012103 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 62                           ;;;;;;;;;
1992030418 76.237892 64.382027 4.838392e+00;7.307041e+01;6.282915e+01;9.997316e+02;6.721880e+01;6.702570e+01;2.176993e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030421 77.332764 63.748539 4.950580e+00;7.434576e+01;6.263611e+01;1.000818e+03;6.721880e+01;6.702570e+01;2.258398e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030500 78.722755 62.940147 5.024422e+00;7.598682e+01;6.277814e+01;1.001781e+03;6.778120e+01;6.674470e+01;2.365088e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030503 80.675659 62.477615 4.909246e+00;7.761374e+01;6.275542e+01;1.003861e+03;6.975000e+01;6.618260e+01;2.014051e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030506 81.593758 62.026642 4.515639e+00;8.209399e+01;6.320401e+01;1.005891e+03;8.381250e+01;5.634660e+01;1.951624e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030509 81.606628 61.644009 4.435224e+00;8.574093e+01;6.345452e+01;1.007444e+03;8.690620e+01;5.634660e+01;1.991968e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030512 85.241631 61.752583 4.446007e+00;8.691859e+01;6.337314e+01;1.009128e+03;8.746880e+01;5.606550e+01;2.021160e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030515 85.952751 61.456440 3.839823e+00;8.887865e+01;6.346134e+01;1.010133e+03;8.803120e+01;5.578450e+01;2.061801e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030518 85.497757 60.465553 3.698041e+00;1.000000e+25;1.000000e+25;1.014435e+03;8.803120e+01;5.578450e+01;2.049890e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030521 86.838799 60.266479 3.722124e+00;9.259766e+01;6.425574e+01;1.010458e+03;8.859380e+01;5.578450e+01;2.022188e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030600 90.281105 60.908184 3.652346e+00;9.458768e+01;6.457191e+01;1.010647e+03;8.887500e+01;5.578450e+01;1.906450e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030603 95.915298 61.933468 3.412999e+00;9.674686e+01;6.421406e+01;1.010890e+03;9.675000e+01;5.634660e+01;1.684391e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030606 95.259468 60.502270 2.882955e+00;1.013242e+02;6.378414e+01;1.009997e+03;9.562500e+01;5.578450e+01;1.616422e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030609 100.245987 61.870777 3.000302e+00;1.014756e+02;6.391454e+01;1.010080e+03;9.590620e+01;5.634660e+01;1.423800e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030612 104.706696 63.100956 3.208822e+00;1.025709e+02;6.392189e+01;1.010168e+03;1.141875e+02;6.758780e+01;1.664169e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030615 106.647522 62.693729 2.910700e+00;1.048648e+02;6.318705e+01;1.010260e+03;1.147500e+02;6.758780e+01;1.604881e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030618 106.884415 62.202805 2.456852e+00;1.062911e+02;6.304865e+01;1.009876e+03;9.928120e+01;5.831380e+01;1.310173e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030621 106.929268 63.044277 2.534899e+00;1.075041e+02;6.286613e+01;1.010094e+03;9.365620e+01;6.393440e+01;1.356432e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030700 107.823166 64.126480 2.720547e+00;1.037185e+02;6.835909e+01;1.007571e+03;1.178438e+02;6.786880e+01;1.511016e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030703 105.298866 65.304947 2.487712e+00;1.000000e+25;1.000000e+25;1.010444e+03;1.178438e+02;6.786880e+01;1.455364e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030706 104.819527 64.651016 2.346899e+00;1.056934e+02;6.809621e+01;1.008351e+03;1.172812e+02;6.786880e+01;1.145487e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030709 104.901756 64.518921 2.535310e+00;1.064993e+02;6.806303e+01;1.009329e+03;1.172812e+02;6.786880e+01;1.189429e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030712 106.735619 64.521812 2.917067e+00;1.087681e+02;6.498206e+01;1.011477e+03;1.001250e+02;5.943790e+01;1.471597e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030715 108.038658 63.922470 2.612879e+00;1.094322e+02;6.687765e+01;1.011194e+03;1.012500e+02;5.887590e+01;1.509116e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030718 107.995735 63.313843 2.464932e+00;1.000000e+25;1.000000e+25;1.014766e+03;1.004062e+02;5.887590e+01;1.317398e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030721 108.527000 63.576538 2.533734e+00;1.101505e+02;6.613951e+01;1.012296e+03;1.094062e+02;5.803280e+01;1.131306e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030800 110.107040 63.812450 2.690157e+00;1.107260e+02;6.580264e+01;1.012007e+03;1.229062e+02;6.646370e+01;1.240668e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030803 109.315331 63.329048 2.214097e+00;1.000000e+25;1.000000e+25;1.014960e+03;1.116562e+02;5.859480e+01;1.119271e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030806 108.742882 63.222214 1.990705e+00;1.094134e+02;6.610658e+01;1.012345e+03;1.116562e+02;5.859480e+01;1.169183e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030809 109.302719 63.857754 1.862414e+00;1.094079e+02;6.625659e+01;1.012948e+03;1.110938e+02;5.831380e+01;1.287072e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030812 109.872734 64.145668 1.826229e+00;1.100736e+02;6.623129e+01;1.013256e+03;1.037812e+02;5.915690e+01;1.028585e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030815 110.481728 63.560619 1.675093e+00;1.000000e+25;1.000000e+25;1.015260e+03;1.026562e+02;5.971890e+01;1.022858e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992030818 111.958847 63.588444 1.701466e+00;1.114369e+02;6.616991e+01;1.013278e+03;1.096875e+02;5.803280e+01;8.788283e+00;1.000000e+25;1.000000e+25;1.000000e+25 
1992030821 112.399765 64.005608 1.699944e+00;1.000000e+25;1.000000e+25;1.014644e+03;1.051875e+02;6.927400e+01;9.694050e+00;1.000000e+25;1.000000e+25;1.000000e+25 
1992030900 113.481857 63.703430 1.656238e+00;1.105212e+02;6.406564e+01;1.014215e+03;1.054688e+02;6.871190e+01;9.728725e+00;1.000000e+25;1.000000e+25;1.000000e+25 
1992030903 115.019577 63.190880 1.384700e+00;1.000000e+25;1.000000e+25;1.015169e+03;1.029375e+02;6.112410e+01;8.819107e+00;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 36 START_TIME 1992121515 MEDIAN_TIME 1992121815 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 49                           ;;;;;;;;;
1992121515 313.303040 38.724621 4.091769e+00;3.103932e+02;3.949306e+01;1.003077e+03;3.161250e+02;3.807960e+01;2.559623e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121518 315.132568 39.267891 4.394588e+00;3.156953e+02;4.077419e+01;1.002878e+03;3.206250e+02;4.004680e+01;2.615115e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121521 316.861267 39.679569 4.869227e+00;3.175980e+02;4.132898e+01;1.002285e+03;3.214688e+02;4.060890e+01;2.930261e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121600 318.790314 40.364090 5.371252e+00;3.197794e+02;4.199761e+01;9.993702e+02;3.223125e+02;4.173300e+01;3.427716e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121603 320.601898 40.889683 5.529850e+00;3.214229e+02;4.260701e+01;9.969219e+02;3.245625e+02;4.145200e+01;3.240126e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121606 322.621246 41.528152 5.717486e+00;3.238909e+02;4.354742e+01;9.942570e+02;3.265312e+02;4.257610e+01;3.401969e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121609 324.642059 42.349239 6.110349e+00;3.259124e+02;4.425898e+01;9.918389e+02;3.282188e+02;4.313820e+01;3.665651e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121612 326.688293 42.985424 6.372263e+00;3.283482e+02;4.515546e+01;9.900306e+02;3.299062e+02;4.313820e+01;3.663548e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121615 328.897858 44.070606 6.628521e+00;3.303108e+02;4.603952e+01;9.863304e+02;3.330000e+02;4.398120e+01;3.799080e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121618 331.325165 45.133175 7.159951e+00;3.324388e+02;4.698625e+01;9.844085e+02;3.349688e+02;4.510540e+01;3.783852e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121621 333.716248 46.033043 7.600513e+00;3.344806e+02;4.801126e+01;9.827076e+02;3.372188e+02;4.622950e+01;3.849433e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121700 335.993164 47.118908 7.994652e+00;3.372376e+02;4.926776e+01;9.811327e+02;3.391875e+02;4.426230e+01;3.995589e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121703 338.202454 48.477997 8.303398e+00;3.397498e+02;5.073680e+01;9.784529e+02;3.420000e+02;5.044490e+01;4.269882e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121706 340.421387 50.211861 8.445796e+00;3.417613e+02;5.238311e+01;9.756080e+02;3.442500e+02;5.185010e+01;4.321661e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121709 342.338379 51.660603 8.678731e+00;3.436684e+02;5.402777e+01;9.737737e+02;3.470625e+02;5.269320e+01;3.939316e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121712 344.470306 54.115265 8.860096e+00;3.456648e+02;5.561581e+01;9.712042e+02;3.487500e+02;5.522250e+01;4.303835e+01;3.493125e+02;5.381731e+01;4.186126e+01 
1992121715 346.174072 56.437019 8.962593e+00;3.470869e+02;5.754595e+01;9.689423e+02;3.493125e+02;5.662760e+01;4.222181e+01;3.498750e+02;5.437937e+01;3.803777e+01 
1992121718 347.596069 58.436790 9.345629e+00;3.478006e+02;5.920202e+01;9.653754e+02;3.507188e+02;5.775170e+01;4.220742e+01;3.521250e+02;5.747070e+01;3.911531e+01 
1992121721 348.813721 59.906380 1.011749e+01;3.482415e+02;6.039125e+01;9.603210e+02;3.524062e+02;5.887590e+01;4.366015e+01;3.526875e+02;5.831379e+01;3.898434e+01 
1992121800 349.957184 60.966232 1.128403e+01;3.478702e+02;6.076770e+01;9.502834e+02;3.591562e+02;6.140510e+01;4.098529e+01;3.529688e+02;6.140512e+01;3.431926e+01 
1992121803 350.839050 61.983418 1.149883e+01;3.488004e+02;6.116557e+01;9.438956e+02;3.656200e+00;6.281030e+01;4.142188e+01;3.524062e+02;6.168615e+01;3.241336e+01 
1992121806 351.535828 62.876732 1.157510e+01;3.499525e+02;6.217110e+01;9.424097e+02;4.500000e+00;6.224820e+01;4.442575e+01;3.524062e+02;6.168615e+01;3.806760e+01 
1992121809 352.246765 63.675201 1.150837e+01;3.510016e+02;6.279200e+01;9.426385e+02;3.473438e+02;6.421540e+01;4.299976e+01;3.535312e+02;6.140512e+01;3.790493e+01 
1992121812 353.061279 64.581490 1.116609e+01;3.524842e+02;6.326329e+01;9.469709e+02;3.479062e+02;6.449650e+01;4.246149e+01;3.535312e+02;6.168615e+01;3.068167e+01 
1992121815 354.299347 65.335213 1.092964e+01;3.543650e+02;6.412715e+01;9.489115e+02;4.781200e+00;6.196720e+01;4.080403e+01;3.535312e+02;6.252924e+01;2.297976e+01 
1992121818 355.979523 65.911674 1.055751e+01;3.560696e+02;6.498991e+01;9.497218e+02;3.507188e+02;6.618260e+01;4.317249e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121821 358.368469 66.939293 1.036879e+01;3.575606e+02;6.570789e+01;9.501090e+02;3.518438e+02;6.449650e+01;3.918232e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121900 0.664901 67.796127 1.031041e+01;3.600000e+02;6.630920e+01;9.519281e+02;8.438000e-01;7.236530e+01;3.658565e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121903 2.835725 68.710602 1.045330e+01;2.033179e+00;6.693585e+01;9.526573e+02;0.000000e+00;7.264630e+01;3.721286e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992121906 5.585905 69.329697 1.056592e+01;4.987659e+00;6.758552e+01;9.527693e+02;6.750000e+00;7.377040e+01;3.644593e+01;1.265625e+01;6.786881e+01;3.004758e+01 
1992121909 8.437376 70.056496 1.032994e+01;7.926653e+00;6.821851e+01;9.530676e+02;2.812500e+00;7.292730e+01;3.635080e+01;1.293750e+01;6.758778e+01;3.253793e+01 
1992121912 11.228898 70.480888 9.706871e+00;1.128834e+01;6.886740e+01;9.543878e+02;4.781200e+00;7.236530e+01;3.446264e+01;1.378125e+01;6.786881e+01;3.029610e+01 
1992121915 15.552972 71.087601 9.673131e+00;1.433550e+01;6.969020e+01;9.547054e+02;6.187500e+00;7.067910e+01;3.543770e+01;1.434375e+01;6.814984e+01;2.778831e+01 
1992121918 20.371553 71.884575 9.686228e+00;2.813119e+01;7.352776e+01;9.525898e+02;1.012500e+01;7.039810e+01;3.601995e+01;1.743750e+01;6.955499e+01;2.111430e+01 
1992121921 24.909948 72.564423 9.700996e+00;3.062647e+01;7.403700e+01;9.496637e+02;3.121880e+01;7.686180e+01;3.482147e+01;2.418750e+01;6.983602e+01;7.512235e+00 
1992122000 29.000883 73.038506 9.534643e+00;3.204042e+01;7.448296e+01;9.467922e+02;3.121880e+01;7.686180e+01;3.527923e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122003 32.388603 73.310371 9.512909e+00;3.302780e+01;7.475419e+01;9.462482e+02;3.037500e+01;7.686180e+01;3.430297e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122006 36.008991 73.586891 9.303201e+00;3.408592e+01;7.478848e+01;9.464537e+02;3.318750e+01;7.686180e+01;3.362411e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122009 39.137207 73.718941 8.738913e+00;3.522123e+01;7.471171e+01;9.482276e+02;3.431250e+01;7.658070e+01;3.212027e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122012 40.866581 73.638771 8.896929e+00;3.790058e+01;7.435175e+01;9.486847e+02;2.953120e+01;7.124120e+01;3.186867e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122015 43.192581 73.651688 8.899549e+00;3.940212e+01;7.402048e+01;9.506348e+02;3.150000e+01;7.152220e+01;3.211639e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122018 45.049068 73.406395 8.511117e+00;4.130515e+01;7.346009e+01;9.533176e+02;3.796880e+01;7.264630e+01;3.036077e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122021 46.707199 73.054543 8.157010e+00;4.335987e+01;7.274613e+01;9.563629e+02;4.021880e+01;7.264630e+01;3.289629e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122100 47.104740 72.340584 7.809538e+00;4.508366e+01;7.211571e+01;9.592435e+02;4.218750e+01;7.208430e+01;3.024911e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122103 48.039074 71.784737 7.274236e+00;4.750191e+01;7.153153e+01;9.632204e+02;4.359380e+01;7.124120e+01;3.143207e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122106 49.608032 71.351936 6.603076e+00;4.961733e+01;7.086929e+01;9.675536e+02;5.034380e+01;6.871190e+01;3.253040e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122109 51.550373 70.953720 5.900963e+00;5.211937e+01;7.034722e+01;9.722050e+02;5.625000e+01;6.927400e+01;3.545364e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122112 53.074047 70.287224 5.074468e+00;5.486458e+01;6.999858e+01;9.781240e+02;5.681250e+01;6.899290e+01;3.590250e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122115 54.751740 69.725739 4.293768e+00;5.708753e+01;6.975709e+01;9.829985e+02;5.878120e+01;6.871190e+01;3.196410e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 37 START_TIME 1992122221 MEDIAN_TIME 1992122609 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 57                           ;;;;;;;;;
1992122221 315.033417 36.136368 3.588685e+00;3.159084e+02;3.637279e+01;1.015201e+03;3.211875e+02;3.836060e+01;2.316310e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122300 315.840179 35.958328 4.066123e+00;3.162924e+02;3.564549e+01;1.012798e+03;3.223125e+02;3.892270e+01;2.071187e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122303 316.963928 36.550308 4.324342e+00;3.175329e+02;3.642590e+01;1.010389e+03;3.178125e+02;3.639340e+01;2.531831e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122306 318.218475 37.071098 4.703579e+00;3.190993e+02;3.703357e+01;1.008552e+03;3.195000e+02;3.695550e+01;2.909361e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122309 319.530823 37.489090 5.125228e+00;3.207250e+02;3.794797e+01;1.007016e+03;3.211875e+02;3.807960e+01;3.006598e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122312 320.313873 37.658180 5.506933e+00;3.205804e+02;3.674154e+01;1.009295e+03;3.225938e+02;3.920370e+01;3.180066e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122315 321.655487 38.521477 5.588650e+00;3.223106e+02;3.800503e+01;1.006798e+03;3.237188e+02;4.004680e+01;3.125464e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122318 322.721039 38.884968 5.535360e+00;3.237649e+02;3.923775e+01;1.005243e+03;3.240000e+02;3.920370e+01;2.974289e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122321 323.894958 39.673351 5.366356e+00;3.251394e+02;4.038129e+01;1.004327e+03;3.254062e+02;4.032790e+01;3.152776e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122400 325.138367 40.240124 5.118732e+00;3.265343e+02;4.180497e+01;1.003911e+03;3.268125e+02;4.173300e+01;3.126682e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122403 326.637543 41.695698 4.688475e+00;3.282257e+02;4.329027e+01;1.003466e+03;3.285000e+02;4.341920e+01;3.266245e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122406 329.430603 45.723202 4.400677e+00;3.300544e+02;4.483490e+01;1.003785e+03;3.321562e+02;4.763460e+01;3.281669e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122409 332.028564 48.621418 4.581924e+00;3.327480e+02;4.816489e+01;1.004121e+03;3.341250e+02;4.932080e+01;3.433547e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122412 334.550873 50.745777 4.989002e+00;3.359798e+02;5.172227e+01;1.003363e+03;3.366562e+02;5.185010e+01;3.600490e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122415 336.530121 52.150276 4.920515e+00;3.382708e+02;5.357067e+01;1.002262e+03;3.377812e+02;5.241220e+01;3.443861e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122418 339.009949 53.933815 4.591058e+00;3.404353e+02;5.513955e+01;1.002258e+03;3.411562e+02;5.522250e+01;3.566270e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122421 341.407501 55.575989 4.212390e+00;3.439778e+02;5.754623e+01;1.002202e+03;3.439688e+02;5.690860e+01;3.497654e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122500 344.196075 57.267818 4.330164e+00;3.464955e+02;5.922043e+01;1.001427e+03;3.462188e+02;5.775170e+01;3.350565e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122503 348.161499 59.837208 4.243226e+00;3.494843e+02;6.081741e+01;9.999066e+02;3.490312e+02;5.887590e+01;3.251763e+01;3.532500e+02;5.859482e+01;3.153989e+01 
1992122506 351.430115 61.964725 4.486498e+00;3.526787e+02;6.219992e+01;9.984872e+02;3.524062e+02;6.000000e+01;3.389373e+01;3.529688e+02;6.140512e+01;3.277148e+01 
1992122509 354.680023 63.315590 4.951997e+00;3.558276e+02;6.331432e+01;9.971163e+02;5.343800e+00;6.252920e+01;3.614047e+01;3.529688e+02;6.168615e+01;2.079005e+01 
1992122512 358.286133 64.348755 5.490570e+00;3.594638e+02;6.453967e+01;9.926224e+02;5.906200e+00;6.309130e+01;4.177814e+01;3.540938e+02;6.224821e+01;2.269869e+01 
1992122515 2.751863 65.181343 5.317942e+00;3.701328e+00;6.549846e+01;9.886788e+02;7.031200e+00;6.393440e+01;4.583853e+01;5.906250e+00;6.281027e+01;4.316810e+01 
1992122518 8.961205 65.585403 5.183537e+00;8.121646e+00;6.607299e+01;9.852330e+02;1.040620e+01;6.505850e+01;4.408501e+01;1.040625e+01;6.505851e+01;4.408501e+01 
1992122521 15.862001 65.954750 5.566671e+00;1.467561e+01;6.705268e+01;9.868577e+02;1.125000e+01;6.590160e+01;4.143672e+01;1.153125e+01;6.618263e+01;4.140752e+01 
1992122600 22.753384 66.749176 5.807998e+00;2.181765e+01;6.757143e+01;9.850322e+02;2.165620e+01;6.421540e+01;3.298074e+01;2.165625e+01;6.421542e+01;3.298074e+01 
1992122603 28.886238 66.486435 6.765021e+00;2.813622e+01;6.745028e+01;9.837781e+02;2.250000e+01;6.505850e+01;3.739262e+01;2.250000e+01;6.533954e+01;3.661924e+01 
1992122606 33.474171 66.132744 7.519266e+00;3.392568e+01;6.708915e+01;9.806966e+02;2.531250e+01;6.477750e+01;3.256090e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122609 37.460918 65.697693 8.220069e+00;3.990302e+01;6.655267e+01;9.778978e+02;2.953120e+01;6.337230e+01;2.991839e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122612 40.924160 65.434914 8.702717e+00;4.275707e+01;6.655313e+01;9.745320e+02;3.600000e+01;6.505850e+01;3.389841e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122615 44.047424 64.917786 8.975087e+00;4.472637e+01;6.601560e+01;9.735057e+02;3.909380e+01;6.477750e+01;3.207502e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122618 46.989670 64.306198 8.900068e+00;4.754452e+01;6.562282e+01;9.730118e+02;3.993750e+01;6.477750e+01;2.774359e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122621 49.433151 63.711922 8.655093e+00;5.062701e+01;6.536845e+01;9.733403e+02;4.190620e+01;6.702570e+01;2.894888e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122700 51.928013 63.395535 8.327779e+00;5.174704e+01;6.390277e+01;9.740427e+02;4.725000e+01;6.730670e+01;3.067674e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122703 54.438271 63.195766 8.013523e+00;5.439114e+01;6.454721e+01;9.737345e+02;5.231250e+01;6.758780e+01;2.420651e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122706 56.788628 63.087452 7.746183e+00;5.625883e+01;6.471378e+01;9.749540e+02;5.287500e+01;6.674470e+01;2.485598e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122709 58.790630 63.174881 7.280644e+00;5.762692e+01;6.400658e+01;9.762145e+02;5.484380e+01;6.618260e+01;2.381661e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122712 60.555218 63.266781 6.815710e+00;6.014168e+01;6.273762e+01;9.778898e+02;5.653120e+01;6.674470e+01;2.231833e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122715 62.156895 63.552971 6.548974e+00;6.189259e+01;6.269721e+01;9.788799e+02;5.765620e+01;6.590160e+01;2.093793e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122718 63.475700 63.990864 6.214155e+00;6.364495e+01;6.302979e+01;9.802834e+02;6.525000e+01;5.831380e+01;2.015753e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122721 64.796623 64.157501 5.736881e+00;6.575987e+01;6.284790e+01;9.815749e+02;5.990620e+01;6.983600e+01;2.136839e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122800 65.797401 64.396210 5.067750e+00;6.773087e+01;6.316396e+01;9.828879e+02;5.990620e+01;6.955500e+01;2.154794e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122803 66.199791 64.340286 4.865757e+00;6.888327e+01;6.345707e+01;9.836650e+02;6.271880e+01;6.533950e+01;2.183351e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122806 68.166580 64.356300 4.596931e+00;7.084274e+01;6.345036e+01;9.843734e+02;6.271880e+01;6.533950e+01;2.248462e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122809 70.304840 64.445763 4.266800e+00;7.260116e+01;6.379071e+01;9.848154e+02;6.271880e+01;6.533950e+01;2.058313e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122812 72.355789 64.544678 4.028193e+00;7.455929e+01;6.393913e+01;9.854329e+02;6.778120e+01;6.730670e+01;1.889708e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122815 75.125961 64.994095 3.727313e+00;7.622545e+01;6.420959e+01;9.853530e+02;6.750000e+01;6.702570e+01;2.035392e+01;1.000000e+25;1.000000e+25;1.000000e+25 
1992122818 77.736954 65.300407 3.511296e+00;7.811427e+01;6.452673e+01;9.854892e+02;6.778120e+01;6.702570e+01;1.869196e+01;1.000000e+25;1.000000e+25;1.000000e+25 
