storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
62,2m_temperature_std,4.528084323576096,0.16969517702459436,0.8583176718847699,0.17922146531355046,-0.24069265593678274
63,2m_temperature_std,8.43675413770658,-1.0467775006546476,-0.20693034665437843,-0.689742390270025,0.600532756630049
64,2m_temperature_std,-0.89138873642784,1.4751547756865162,-1.8531290853625015,-0.023782826314958348,0.040875163434220915
65,2m_temperature_std,-5.198301902170596,2.16880112492262,0.2541796205797552,-0.4357857690642951,0.013762171989641286
66,2m_temperature_std,7.618360235519934,-1.7024991304289343,0.9703228098536056,-0.22952775617735513,-0.14588381252714575
67,2m_temperature_std,-2.878951565540317,1.9283135842434398,-0.8253709723529932,0.49618071561673627,-0.3333116227601895
68,2m_temperature_std,-1.4610131845311447,0.7043466290927879,2.6760673485443895,0.7135504774043763,-0.06480825801658517
69,2m_temperature_std,4.93571657925564,1.1116173684380444,1.0143672526823568,-0.1213299357547314,0.4700674959356836
71,2m_temperature_std,-0.5420787772201892,0.38587839714058697,-0.8493358385122854,-0.3912742183008885,0.33693976092196115
72,2m_temperature_std,-0.8478934139382753,2.9101701171509373,0.692280815703338,-1.136749963333975,-0.6301728044847315
73,2m_temperature_std,-0.21400001125974347,5.4539503738629636,0.965109952732236,2.2369253043939237,2.4349621335097833
76,2m_temperature_std,-1.5290323586575423,0.5251490631576297,2.020639730889783,0.5789626317449185,-0.412228021546028
77,2m_temperature_std,-7.443043847909198,0.15204539107574155,0.13331044774924358,-0.6682025114475301,0.3374904719100227
78,2m_temperature_std,4.416750989881507,-0.3895030373558781,0.4205852110636544,0.6096454803940787,-0.8708024076866884
79,2m_temperature_std,6.867985319626109,-0.514586380812129,-1.6863368868627555,-0.5144590387983176,0.47858972457999843
80,2m_temperature_std,6.1890482565206595,0.7773136017910416,-0.07238062618053072,0.1489397386287574,0.3147530866295633
81,2m_temperature_std,6.637928524596112,0.09431629335443997,-0.9430292807366945,0.3546536395647365,0.003092121354991705
82,2m_temperature_std,3.661961053572694,-0.12295954313597957,-1.8496938067670683,0.9075466367782451,-0.07044673690225112
83,2m_temperature_std,2.0509813863912956,-0.9260322920949086,0.2363108986336868,1.281234390970734,-0.5246956000733112
85,2m_temperature_std,-0.6629768126958071,0.9730341048072975,-0.33691194594550744,1.1831926238599468,-0.25064284103862305
86,2m_temperature_std,-4.619128640747795,-1.8502409325154794,1.077492091794675,-0.9245779720818308,0.1663303218094354
87,2m_temperature_std,-5.137840080315688,-4.483313714192942,-0.21954020808307362,0.49404182443369205,-0.22092293889211104
89,2m_temperature_std,-3.8470608877587473,-2.8670215587571986,-2.0334138841441267,1.1379831777413998,0.3072225168682884
90,2m_temperature_std,-7.987446230311926,1.5728581115520675,0.29796987598029834,-0.7330314549473587,0.23013570304641578
93,2m_temperature_std,-7.161509642731461,-1.429928033872257,-2.4020474651160977,-0.3427854629815568,1.0467713495283748
95,2m_temperature_std,0.4558630866422967,0.03005367339141844,-0.26833768696278537,-0.5599616934635998,-0.11573423927681574
