storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
56,convective_precipitation_min,1.2775705221962235,0.059140047368554494,-0.6143476241929721,-0.7601830434325186,-0.2972029434120592,-0.6610862922997663
58,convective_precipitation_min,27.557127871424708,-12.16994427648092,1.7479481959262404,0.7019036489321719,0.03750301143673771,0.40252364069941543
60,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
61,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
62,convective_precipitation_min,-1.1006872650340602,-0.3378378344188878,-0.3584828507918974,-0.2233320607591762,-0.09763314640644101,0.008459815168402237
63,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
64,convective_precipitation_min,-1.1040534415082472,-0.34178393056637507,-0.3702061467110084,-0.24687889821518974,-0.1281985119369831,0.013246943877701542
65,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
66,convective_precipitation_min,20.414483890735056,15.945473684601472,-2.9162537679224467,-1.0332569635386832,-0.3966309778899525,-0.8928528122529988
67,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
68,convective_precipitation_min,-0.3050709399060254,1.7183961918536277,-1.4570164539397936,3.963564776596187,0.1109458374231971,0.09446897283785528
69,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
71,convective_precipitation_min,-1.1006872650340602,-0.3378378344188878,-0.3584828507918974,-0.2233320607591762,-0.09763314640644101,0.008459815168402237
72,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
73,convective_precipitation_min,-1.1072080364044539,-0.11620711534050347,1.0159767934206925,-0.046003105885640765,2.129875113936054,-1.1126558128970963
76,convective_precipitation_min,2.0736812501529704,3.663457414809981,1.2905766694730292,-2.6447486799635067,2.7119783035361027,4.288761824460777
77,convective_precipitation_min,-1.095569104087046,-0.3345494933935987,-0.35668282896805537,-0.2220676356482347,-0.09612241514679756,0.008566683266793778
78,convective_precipitation_min,-1.0984788370662601,-0.2799639007588773,-0.013517935180820322,-0.17805150472239267,0.46037694797210044,-0.27173893112751635
79,convective_precipitation_min,-1.090450943140032,-0.33126115236830955,-0.35488280714421455,-0.2208032105372933,-0.0946116838871544,0.008673551365185283
80,convective_precipitation_min,-1.090450943140032,-0.33126115236830955,-0.35488280714421455,-0.2208032105372933,-0.0946116838871544,0.008673551365185283
81,convective_precipitation_min,-1.090450943140032,-0.33126115236830955,-0.35488280714421455,-0.2208032105372933,-0.0946116838871544,0.008673551365185283
82,convective_precipitation_min,1.8800539938023213,0.7147566689124103,-0.8152359809612539,-1.2281187407095517,-0.032116942241508545,-0.39451259354300716
83,convective_precipitation_min,-1.0372466823817768,-0.07926208766108957,0.30984415124989784,-0.16515150841268567,-0.45853401071974087,0.1566545828183875
85,convective_precipitation_min,-1.0426268880812393,-0.10474513704236806,0.24262457674272803,-0.17077920816244968,-0.4217328795869757,0.14169021008789445
86,convective_precipitation_min,-1.090450943140032,-0.33126115236830955,-0.35488280714421455,-0.2208032105372933,-0.0946116838871544,0.008673551365185283
87,convective_precipitation_min,-1.090450943140032,-0.33126115236830955,-0.35488280714421455,-0.2208032105372933,-0.0946116838871544,0.008673551365185283
89,convective_precipitation_min,-1.0960936260275327,-0.3350200639923659,-0.3574371609321214,-0.22342240979925382,-0.09756549809121243,0.008883352158121093
90,convective_precipitation_min,-1.0955691040870463,-0.33454949339359874,-0.3566828289680556,-0.22206763564823476,-0.0961224151467977,0.008566683266793787
93,convective_precipitation_min,-1.0904509431400329,-0.33126115236830955,-0.3548828071442142,-0.22080321053729327,-0.09461168388715435,0.008673551365185175
95,convective_precipitation_min,-1.1006872650340598,-0.33783783441888793,-0.3584828507918975,-0.22333206075917628,-0.09763314640644105,0.008459815168402385
