storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
31,mean_vertically_integrated_moisture_divergence_mean,0.8815537010189841,0.31620313204811934,-0.7923356206182197,-0.04657006387950209,0.08582414228195637,0.20484033870682022,-1.5287281224682194
32,mean_vertically_integrated_moisture_divergence_mean,1.4875401298070734,0.19336851033104627,0.8896293950812091,0.21382221057094206,-0.6075739791388041,-0.4593864404250873,0.1632296483691928
33,mean_vertically_integrated_moisture_divergence_mean,4.933588374038919,-3.562062221839193,-1.9154078171038464,-0.6763677769382096,-1.6182884881538537,0.8662193734932836,0.15320916219255387
34,mean_vertically_integrated_moisture_divergence_mean,0.8583557180941604,-2.336713308485618,4.749578518654882,0.10544725038463788,-0.011614235545649639,0.9624610095636429,-0.3748266804822011
38,mean_vertically_integrated_moisture_divergence_mean,-5.178029333633229,-2.2622835481311383,-1.0945732111090254,0.9132672748718841,-0.25211937377720334,0.3355092378233095,-0.6409983558632739
39,mean_vertically_integrated_moisture_divergence_mean,-6.046327995188006,0.41630507608606343,-2.2769264261184423,0.6255133296098206,-0.30908914806512267,-0.3343422472224514,-1.0482074675341406
43,mean_vertically_integrated_moisture_divergence_mean,0.817027703605803,-1.8699216074555163,0.26233461750124,0.5210943928481068,0.10172285341349228,-0.07995542496823912,-0.5069114706249358
44,mean_vertically_integrated_moisture_divergence_mean,4.168501444932685,6.857252625927349,3.426996475068939,0.2029544170548699,0.7218186039622623,0.3773435083996084,0.9628220436734434
45,mean_vertically_integrated_moisture_divergence_mean,-0.1474797349261101,-0.04777323242755017,-2.115142892067686,1.158437086775813,-0.7962718007223997,0.019215551834960796,-0.7562452525309971
46,mean_vertically_integrated_moisture_divergence_mean,-1.7000931225751832,1.7253028230719538,-0.07404766664785285,-0.4759809233542401,0.3195019836808021,-0.6501162752837145,-0.0400690863727219
47,mean_vertically_integrated_moisture_divergence_mean,4.196007130189701,-0.8139735327700295,-0.6134064666774804,2.3754066314188638,-0.11669098621591249,-1.2027528392357807,0.727048897406249
48,mean_vertically_integrated_moisture_divergence_mean,2.7251934211747417,4.175824755098961,-0.9556785174344417,1.5494458241372997,0.9952128396301887,0.8690142683351374,-0.7300073080914169
49,mean_vertically_integrated_moisture_divergence_mean,0.03456488696809832,-0.2915760131135818,1.3047477215423384,-1.1714043551651987,0.11835443855613452,0.1584052632507079,0.47647139436145736
50,mean_vertically_integrated_moisture_divergence_mean,0.481888366334751,0.6094921799788182,1.035191804136574,-1.0971980802761754,0.6503334913092758,-1.023523974446618,-0.5839331015395802
51,mean_vertically_integrated_moisture_divergence_mean,-2.7730756823067275,-3.833475049844485,1.5535655500279082,1.6693603061776316,0.13544009560138198,-0.22537157963867732,-0.012096911728698435
53,mean_vertically_integrated_moisture_divergence_mean,5.754473121981396,2.486792911927342,-1.3562314404654678,0.5576246673679222,-0.025854877267499937,-0.27709540271306665,0.2934247236085406
54,mean_vertically_integrated_moisture_divergence_mean,-2.6823440832754804,1.3304421688964763,-2.9779727057023244,0.442474389824743,-1.2957873160433675,-1.2158139538434667,0.4949541084455283
56,mean_vertically_integrated_moisture_divergence_mean,4.128011925839923,2.6395522387438435,6.907788489538608,1.7557486654717405,-0.6474570933781406,-0.6804864659156495,0.30474698088359764
58,mean_vertically_integrated_moisture_divergence_mean,-3.4407483863622925,-1.784796560758591,1.3287603220051505,0.7894830473790955,0.29460280143915574,0.15603612048935891,-0.5511452647299286
60,mean_vertically_integrated_moisture_divergence_mean,3.720558518646727,1.151199380148306,0.8394472881639866,-0.6768418781175173,-1.354770733633865,0.03772077994453565,-0.11763807076204567
61,mean_vertically_integrated_moisture_divergence_mean,-4.010302356231857,-3.8898204607443514,0.9332803385797492,-0.2923099781854273,-0.2673945962655256,-0.29400793356098687,-0.5939156018742393
62,mean_vertically_integrated_moisture_divergence_mean,-0.10346294775461125,0.3210381537390535,-3.7913284183048463,0.10719061598883652,0.5514121336900917,0.7879519047595229,0.0560696514116909
63,mean_vertically_integrated_moisture_divergence_mean,-1.3432435962265934,1.0507536352640494,-0.8583002795785082,1.0981780041987224,0.8904303689864443,-0.05537843064679788,1.2458481682309757
64,mean_vertically_integrated_moisture_divergence_mean,3.128970420968481,-0.5723607850661627,-1.094755718467895,-0.4966352569561234,-0.5046412157161994,-0.9280117826099334,-0.28761089087691616
65,mean_vertically_integrated_moisture_divergence_mean,-5.840447747800581,-1.3016545050141888,1.2629501037722866,0.05098819325251693,2.007504012393134,-0.4756343272888113,-0.8567231142583429
66,mean_vertically_integrated_moisture_divergence_mean,-2.104628559750397,-2.250641641411354,-0.3217229543675958,-0.5498555864109043,0.41875553383813185,0.5552579078530724,0.3396408337808023
67,mean_vertically_integrated_moisture_divergence_mean,-3.922983532395586,-3.304545363070452,1.805656865256052,-0.13181829527057715,-1.6261910991574247,-0.09745362319016428,0.752787054187433
68,mean_vertically_integrated_moisture_divergence_mean,-1.0003391803245323,-0.9994665504850255,0.4975704370100349,0.9769165212688453,0.03621844074383797,0.6277528818321749,-0.19471719132321957
69,mean_vertically_integrated_moisture_divergence_mean,2.2075057595083893,0.6519110765284178,-4.497875941455145,0.6789348724450075,0.09784848217819579,0.8016292964122929,-0.16732279407942474
71,mean_vertically_integrated_moisture_divergence_mean,1.1408390302158837,0.15177359783733488,1.46518069192374,0.775112276146152,0.7707371508583842,0.26265129840645096,0.2317870295296738
72,mean_vertically_integrated_moisture_divergence_mean,9.50288764907618,-3.956216601461983,-4.698602268594286,0.3816128026356207,0.07230681800290195,-0.0690004942147522,1.5974526688082276
73,mean_vertically_integrated_moisture_divergence_mean,-2.9372845071898572,-2.8478481774895608,-0.9487223566872611,0.25613953679252693,0.4837476389716849,0.3224954522668362,0.5530692163233802
76,mean_vertically_integrated_moisture_divergence_mean,2.4636863969792744,-1.5172097823582895,0.03456416713788852,-1.4713382906405454,0.6394114259187172,0.5628345389898115,-0.4854737928599875
77,mean_vertically_integrated_moisture_divergence_mean,-2.1727538388590513,-5.550807316550117,0.6276378639040772,-1.4009044744393686,0.3876132139141497,0.6504611733628839,0.2675980184236344
78,mean_vertically_integrated_moisture_divergence_mean,5.871639213180449,1.4540070964487726,0.5924827626008139,-0.9794295487866873,-0.8724149027385125,-0.4617470083640286,-0.8443557085408453
79,mean_vertically_integrated_moisture_divergence_mean,-1.0906542388953835,1.6808147273291767,0.2138263455004953,-0.9872948100495827,-0.2410874529613328,-0.5029333076186702,0.3715063678191774
80,mean_vertically_integrated_moisture_divergence_mean,-2.194104827280669,-2.3720969158952525,-1.4122551958795573,-0.034432282664292796,2.130890915766037,0.13455557738993731,0.9847637739424839
81,mean_vertically_integrated_moisture_divergence_mean,-9.117686534939741,-0.24518383529725896,-3.2312651070852016,1.0091245955699848,-0.9835322723971333,-0.9795060315950682,-0.5784729035633647
82,mean_vertically_integrated_moisture_divergence_mean,2.856702183719102,-7.592233378244815,-1.5429087931556325,-0.9359697277904007,0.7777490286429525,-0.2404393217646344,0.1997835557110811
83,mean_vertically_integrated_moisture_divergence_mean,-4.297929476553651,-3.686055780026786,-1.53344663718851,-0.4583779003334395,-1.1676839923487128,-0.6317416092075919,-0.030709473154850765
85,mean_vertically_integrated_moisture_divergence_mean,-2.129660763693883,-1.497405462865155,-1.1196273118726843,1.1578467974046014,-0.20032010456306004,0.4985245804441961,0.6913211429370975
86,mean_vertically_integrated_moisture_divergence_mean,1.5750511292029614,8.190566855058973,-2.486443733495928,-2.1980422148507714,1.2531849964178239,-0.6478553026758224,-0.7077370126247388
87,mean_vertically_integrated_moisture_divergence_mean,2.9421322561418,9.690697073107003,-1.9591360164558194,-1.7254364237912776,-1.7105197068502602,1.716360123000731,0.10045612413336376
89,mean_vertically_integrated_moisture_divergence_mean,0.20417512674087085,4.820850509000146,-1.3679804431417484,-0.4248369017676828,0.560253775458512,-1.2750745950715563,0.15254999109970374
90,mean_vertically_integrated_moisture_divergence_mean,-0.7215645085523883,0.6281131061091305,0.9567041730655068,0.44981323618798763,-0.6806642565652375,0.991241807455091,0.284428176672031
93,mean_vertically_integrated_moisture_divergence_mean,-4.028489424511571,1.975231441168516,0.307741064666065,-0.44968718324050055,0.6844068884462446,-0.5620639352080228,-0.3172058610442959
95,mean_vertically_integrated_moisture_divergence_mean,-7.239698991707873,0.37109615149141717,-1.0249122825413828,-0.29579155067680163,0.758050767047292,0.47375959792454925,-0.24082491607427373
