storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
71,vertical_velocity_300_max,-3.740462948378775,-0.1422717085079484,0.46803999240153665,-0.21869874446383827,-0.0934944661253461,-0.0018221874932998808,0.3636033143535588,-0.06347420454928737,0.34983801683570914,0.0450201980794612,0.2435857766607498,-0.15302044987380006
72,vertical_velocity_300_max,-1.0778270961025322,0.48344439342136586,-1.7279836643548108,0.21035554246242172,1.2640023577132045,-0.2901317814242941,-0.7452244687447249,-0.21892614565662094,-0.2424589023978518,-0.4369716353450124,0.062202065428126306,-0.22412806428804288
73,vertical_velocity_300_max,11.3727530693235,15.034359018041506,3.5413087445880023,-0.7211752060990996,-0.9333510169496151,0.4660538038378008,0.30726655385887297,0.16071962148457436,-0.5156631112552422,-0.002050179697941477,0.2653750063448357,-0.04803973898177523
76,vertical_velocity_300_max,4.100208578835817,-0.8934752245643315,-1.6985265028939136,-1.806334030589917,-2.4959923857137993,0.9610145339437804,0.4783763576150455,-0.8634475982850152,0.15027150460699873,-0.2093222764730881,-0.8659843340237259,0.07387203568471935
77,vertical_velocity_300_max,-0.6524367276316211,-0.4591110224960356,-3.936577056052773,-0.07780963170666787,0.003647174036255134,2.461525235350758,-0.5860546090662976,-0.11716554651022026,1.3202049295893525,0.25397969749047283,0.7609245768695413,-0.30833206858369183
78,vertical_velocity_300_max,2.5047679432789454,2.308669233030098,0.2031734077777472,1.433935880154204,0.19228230064935614,0.028279017096448124,-1.0378058814697688,0.777720960493286,0.9515918696893654,0.32619189686669253,-0.8620981922270757,-0.7057649588378111
79,vertical_velocity_300_max,8.205030713614317,-1.242692768265279,-2.366976007078286,-2.0518215688778603,2.0689910723069573,-2.7090850532697766,-1.608849711045861,-0.020332619832464486,-0.6062271756795624,1.0956239760591786,-0.32964714576892723,-0.261400640293694
80,vertical_velocity_300_max,-0.3190857579415637,-1.4247285642834369,-2.2756343315047083,-0.741937145526015,-1.715294341683928,0.8802790053825971,0.00637268908527048,-0.5956274335951701,-0.5647636470293047,-0.44676535144832524,0.16195439239609594,-0.4793146736019986
81,vertical_velocity_300_max,-2.661895267241511,-0.9183697555636449,-1.5086969161450867,-0.38354569994146637,-1.7960371213861934,0.5420346555333009,-0.05193083286955591,-0.33516331218878226,-0.7070029292439659,-0.3749511932870321,0.11052687142503706,0.005500866451916601
82,vertical_velocity_300_max,-1.982452340161604,-0.39954325232383564,-2.4447631056761416,-0.3214067846182539,0.22525458341331026,-0.6340952226541865,0.44747987938909695,-0.4086272523934579,-0.6975418468937961,0.9456484140911393,-0.3147680006634241,0.265731881547445
83,vertical_velocity_300_max,-4.594606501430903,-0.03004964539284361,1.022418201490745,-0.47702329310777125,0.1687355938724229,-0.3730134904541417,0.043148732699114366,0.10931379249808987,-0.22789622480364824,-0.02637837768304137,-0.33537772207308203,0.06575778734709475
85,vertical_velocity_300_max,13.502497320075234,-2.2312405697073223,-0.7422539487902844,-0.8753831415301495,-1.9263828589932754,-0.9512530575266396,0.24803286540847694,-0.25408338018779353,0.5313514050278423,0.23468145967360268,0.507648241946317,0.9868439790643805
86,vertical_velocity_300_max,6.443847447883798,-0.06747142739175448,0.9192823451255164,0.7982819711501673,1.3228547548131027,-1.5847092265296467,0.5792699561851415,-1.0297953014859846,0.30456752005019866,-0.9879280776792057,0.5450589105274796,-0.17283895256040477
87,vertical_velocity_300_max,-2.0322238330072357,0.47369468498690304,-0.8400970167612252,0.13243357523365495,0.8472375428199467,-0.25637781019796985,0.12771908584983918,-0.3201841943207668,0.3708082905804521,0.687274905796329,0.02729604228400605,-0.018698905777095032
89,vertical_velocity_300_max,6.855453386049785,-0.40239450264509996,-4.479864751921978,-0.3628448841700658,1.1275365479045376,2.2632692001571706,-1.776549814590819,1.0662296598448189,-0.3787731920755178,-0.7487097667823807,-0.25274540456289474,0.32624972944797087
90,vertical_velocity_300_max,-3.7336574131475553,0.10347682789142254,-0.0018759515067115276,0.08738278948721834,0.22369611059166586,0.03556811050339987,-0.3810854528841592,0.10689697839952042,-0.23104056966574363,-0.4360423577822101,0.01786267791657767,-0.05757701012041447
93,vertical_velocity_300_max,4.726568619577895,-2.1932350422684395,1.1949082749282112,-0.7165053640389366,0.7929827869851596,0.4721138514104496,0.10646648386044383,0.29716462322115844,0.19081068826703787,0.34426395498685275,0.40378141230328013,0.9748897204515119
95,vertical_velocity_300_max,-3.6387572382390116,-0.24101431082093858,1.1576313112592045,0.40016845062682416,0.04520499609335227,-0.06984195568695689,-0.1764288175658492,0.2647708927147394,-0.11075542429233559,-0.422872589535348,-0.028406299225796933,-0.0068676590738091375
