storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
68,relative_humidity_1000_std,-1.0717926969029503,1.386337127804674,-0.07793643061282264,-0.02679664163906335,-0.34572427535024197
69,relative_humidity_1000_std,-1.9068477804560648,0.1201425442892213,-0.5240015559924368,-0.08706608091012943,-0.23465558491851402
71,relative_humidity_1000_std,20.566464908620226,1.9969769618915696,-0.7869528988036416,-1.5703768500359752,-0.9816443091986604
72,relative_humidity_1000_std,-0.18286101743053335,-0.7634548248547982,-0.10571656682936215,-0.4716466666152042,0.30739784410341153
73,relative_humidity_1000_std,-4.333852303201861,0.8857373100426,-0.10937205379158671,0.3522198442343144,-0.3241928353643081
76,relative_humidity_1000_std,-4.2012351207199465,0.817784005589527,0.6768005815762674,-0.6487668937748083,-0.0560888730014583
77,relative_humidity_1000_std,-3.734507458840361,0.17356848103120193,-0.40287241962528664,0.3356101801336984,0.03731020318552919
78,relative_humidity_1000_std,2.483814980921936,-0.4700641603235189,0.4770212688496851,-0.19652359636746236,0.1458716791309747
79,relative_humidity_1000_std,-2.101864816500996,-0.4183608286604711,1.5372351520011365,0.13303367862212806,0.4948885682502968
80,relative_humidity_1000_std,2.0501533050805025,1.2077242267197663,0.13626251282512394,-0.48875870874884536,-0.39063693153124857
81,relative_humidity_1000_std,-1.0943378019806562,-0.3590129074567937,-0.160763328948538,0.07041457168764777,-0.8782562750309261
82,relative_humidity_1000_std,-2.2428037970668044,-0.6981838053940932,1.508082083056004,0.054650914902718624,0.5472146422326245
83,relative_humidity_1000_std,-4.8404616174246495,-0.7979799262205214,0.03355730129387804,-0.453507462573795,0.07138867047854926
85,relative_humidity_1000_std,-2.4189205069961806,3.304169913687135,-1.2356092390817264,0.29180710979245394,-0.6687074298377164
86,relative_humidity_1000_std,4.566460377773026,7.275005623250713,-1.0405725730676094,0.8395439860526565,0.6434063698580254
87,relative_humidity_1000_std,-5.349790883288902,-1.3371691050871053,-0.24967964302789,0.14040292506374663,-0.06158641357132747
89,relative_humidity_1000_std,-3.798002613148213,1.3355927139603054,-0.974645430421019,0.4526733057475346,0.162706258782482
90,relative_humidity_1000_std,2.9915638437738252,1.0603481234177379,-0.6924549400990934,-0.6839728281819921,0.08386902848127079
93,relative_humidity_1000_std,8.543467733655856,2.2576079354169982,3.54074742863435,1.8143362530100031,0.7252745586921036
95,relative_humidity_1000_std,7.639340828063504,-2.2758752683731407,0.6193534542043626,-0.08707704853818779,-0.8729673081013614
