storm_number,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
33,vertical_velocity_100_std,-3.1366450879733865,2.3599306385082177,0.12552931801982462,0.08832720664970667,0.4160759400596441,0.027244308577532947,-0.023228441429388753,-0.17961470240137764,0.01483646355594146,-0.04773628208091854
34,vertical_velocity_100_std,-2.2355429964866005,1.4754461720158025,0.9557939170504623,-0.046872957971317415,0.08404804019609238,0.05456713616815215,0.11651695319581028,-0.02198310881383778,-0.2212121463060619,0.07127666400872264
38,vertical_velocity_100_std,3.1132765682083776,-1.165212132382792,-0.5329087169769866,-0.3074865914651424,0.9764842765219821,1.636682692610924,1.3053925170713645,0.2236121320980586,0.7471362919528425,0.6977379644655591
39,vertical_velocity_100_std,-0.9886347774693318,0.9562017093592348,-0.395806601419334,-0.11480696148809415,0.28766869464746436,-0.6425338747348628,-0.20166506082867053,0.09799885558560664,0.07372223888101162,0.14697262693362823
43,vertical_velocity_100_std,4.120351807311759,-2.233684385792002,1.168619029563753,1.4642257169176889,2.752824783984643,-0.3651619501007703,0.6830906994632798,-0.29840859521937324,0.7100713482991333,-0.1553861555903898
44,vertical_velocity_100_std,-2.7968224452458252,2.2473314616343267,-0.013820600119322225,0.2579815748857307,0.4732362476558364,0.10762384095320347,0.2127779405816249,-0.3425287557113264,-0.21579170129019185,-0.14792269880297318
45,vertical_velocity_100_std,-3.2033723227509396,2.4840843021723895,0.35556788865474404,0.2502673125122557,0.08515977984573442,0.2683801642691218,0.1910309841595481,-0.22539405449195823,-0.20417417738489355,0.023732444284441406
46,vertical_velocity_100_std,-2.8636510002753535,2.3204763262247345,0.19062308982701365,-0.05794902807079276,0.2915404826291546,-0.22428049108167164,0.10325976454131462,-0.23542581678003938,-0.08973878448480854,0.06598941455487152
47,vertical_velocity_100_std,0.3532544879753518,-1.8157725552811137,-1.7634503282299177,-0.6264207940693849,-0.20480914945757983,-0.8358079981370248,-0.4989017466591971,-0.453126771577595,0.2574731884358035,-0.33675998141310615
48,vertical_velocity_100_std,-1.8563515022665285,0.13735149011439604,-1.6210840929686592,0.8989960781402079,-1.0716342593436494,-0.7944814044037181,0.9656911685743204,0.3796910635893014,0.21986249766178417,-0.2699788468898043
49,vertical_velocity_100_std,-3.2305589409980686,2.6461824453861724,-0.07097906161553175,0.19405706537894968,0.22945542120983986,-0.021982128586316416,0.09406947919975857,-0.010751879148663527,-0.27103562494471406,-0.10810467558652323
50,vertical_velocity_100_std,-2.822734932191894,2.1256832010406765,0.025293377271483293,0.12577513544994504,0.3513002323098989,0.06713881324600217,0.25664539147037224,-0.10789821846556015,-0.239998864996454,-0.05596779007020958
51,vertical_velocity_100_std,-1.2954156387892044,1.2382188215717405,-1.3783319831660725,0.13954020119204333,0.08919828585224639,0.8105609532007054,-0.5897570286467939,0.2252466915345229,0.30894981565090696,-0.11227059462962545
53,vertical_velocity_100_std,1.0731281761998672,0.3233916733495014,0.7257549228208467,0.4461458672046782,0.4080812409486955,0.008115042760837078,-0.6051472481221892,1.735941856348689,0.4232214127301107,-0.058654416628592186
54,vertical_velocity_100_std,-0.5551613785491055,0.06390371784316277,-0.7564964705326098,-0.35614706927739226,-0.1774405109513751,-0.8729171664300243,0.2527765029783363,-0.04452761262539506,0.1657150607754563,0.005204099654023933
56,vertical_velocity_100_std,-2.4475112598311206,1.1673921279680035,0.535376859763208,0.12027012366841987,0.14421162477815888,0.15027311885464836,0.15187766263317146,0.1190547719205652,-0.07902580905232942,-0.10221624226200479
58,vertical_velocity_100_std,0.08187251938394437,-1.0713504606331086,-0.3232683725633166,0.9384634149295759,-0.7112772730531932,-0.2799408684413962,-0.012725109914819859,0.17795863843320064,-0.28676323912098906,-0.08723891802801882
60,vertical_velocity_100_std,-2.7845191820974025,1.873509692870046,0.5646002303712429,-0.005455336131238427,0.5940269187179402,-0.03990401082784658,0.2561405202462495,-0.17441790451943104,-0.11570124778752468,-0.1854874618232713
61,vertical_velocity_100_std,-2.816133083725188,2.111664837182711,-0.3348229776880708,0.2143008237606382,0.42674098403930105,-0.015096978285189726,0.13185355964907144,-0.04619397768415028,-0.04163815136492224,-0.06262360842965876
62,vertical_velocity_100_std,-1.6664955261724173,0.41219606065034614,0.5908420906522528,-0.010651720420135949,-0.3484296158258442,0.18088886989843353,0.059539477950056346,-0.2648076144111089,-0.08291654936204923,0.40823426048320766
63,vertical_velocity_100_std,-0.3534307281114802,-2.605996800657368,6.330993088341425,-0.639318352210581,-2.2130029747862436,0.24545253911317036,-0.00921932933192093,0.13820562962366495,-0.6940674962544561,-0.42014829311536434
64,vertical_velocity_100_std,-0.7092447363808401,0.7947376585184531,0.4558916810767176,-0.09996978421430094,0.7724050543090092,0.6328097637220088,0.2864264950557981,-0.10948202242080927,-0.05957266698376883,-0.16742883434260122
65,vertical_velocity_100_std,-2.3752229078027107,1.670358526127702,0.6534243068965702,-0.2676198725684078,0.1540135438887034,-0.030158453173399612,-0.12296411879900679,-0.23261831897270466,-0.009334934653406306,0.2782730169267179
66,vertical_velocity_100_std,7.3732695553360506,-9.84161526250585,-2.7175422886150398,6.105605957961468,-0.11235545836457773,0.781632298687274,-0.5428641192982276,-0.41638916985894064,-0.5229478169110248,0.18194287937503162
67,vertical_velocity_100_std,-1.9339778291351208,1.5574086491417707,-0.5614904569740707,0.379199262279071,-0.3040899702125461,-0.05646160203666727,0.613385293139648,-0.0044945878910132514,-0.21626873000345423,-0.3246786218457018
68,vertical_velocity_100_std,1.5686500783420605,-2.699827946995271,1.5705704821769522,0.79763189507282,1.6583495525737406,-0.9676577809069914,0.2991656084548893,0.31517720284980305,-0.0507211852725659,-0.28223588607758826
69,vertical_velocity_100_std,-1.3406194504000366,1.1285048741575097,-0.4579137839299424,0.2444345442214491,-0.41544877321709667,0.13865557352435157,-0.33353879644476814,0.26417920014966445,0.13308071830129573,-0.015324018473503629
71,vertical_velocity_100_std,-2.5935859947688424,1.748222624568225,-0.15536480773366393,-0.19834303522117822,0.2785724080404619,-0.1419474210268223,-0.0379557828926647,0.02367251358281979,-0.1587786781640901,0.10939819391118992
72,vertical_velocity_100_std,-0.6552788557805469,0.6168300268159411,-1.4268200808399665,-0.6388615159015092,-0.0842783252294247,0.057194522225302906,-0.5932057196778039,-0.27377481419514454,-0.747560329050579,-0.3888956335887652
73,vertical_velocity_100_std,31.266263128837192,11.242691599005134,0.3711144582852993,0.2512285482750438,-0.639329108772897,0.06553245039670073,-0.026342934518191842,-0.1588529613679011,-0.11259568903521681,-0.09424171688621727
76,vertical_velocity_100_std,0.06542293619357395,-1.7430614321685602,-0.05142960536063274,-0.021499201010600044,-1.2759329023276291,0.5966876395131347,0.4224782876176061,0.09192005622063909,0.49857197323438623,0.32047816606731855
77,vertical_velocity_100_std,-0.8656064869144529,-0.3706679773642995,-1.8720112529791857,0.4192887426594934,-1.3740669128261542,-1.026475748457715,0.6935228195674056,0.6152688156659284,-0.10169248218880868,-0.403346586398014
78,vertical_velocity_100_std,2.335690325010088,-0.5624384930470901,-0.689162971949337,0.1388530274038106,0.5887192130561905,-1.5619089041770406,-0.3927179535385497,0.7410325244637804,-0.477338314888446,1.3958590230234003
79,vertical_velocity_100_std,5.280991380793122,-6.609771906735999,-1.4988553156608326,-3.429711336972292,-0.4151413969914632,0.014542837337225575,0.17935991319686412,-1.0369970935405386,0.41687051982519513,0.45957389059977943
80,vertical_velocity_100_std,0.180450105547163,-2.5978739204107004,2.5688612430061735,1.1149130103624714,-2.0612280374503125,0.25770643358366846,0.4512111407112583,-0.3176551919560885,0.707762627498613,0.006515781242357519
81,vertical_velocity_100_std,-1.1236633403320233,-0.3530301389448051,2.618493440866579,0.2735136319182339,-1.038899008576553,0.45213739833885125,-0.17675748507082886,-0.43965124484157947,0.3499582479791992,0.6056088256560987
82,vertical_velocity_100_std,0.13952284676933355,-0.41311579837731227,-0.24855666962739326,-0.3067693069961617,-0.13093575960831602,-0.12091105165101383,0.08485679988282002,-0.5405021927415542,-0.073295758733375,-0.152800599197192
83,vertical_velocity_100_std,-0.4791800337591554,-0.18587015574115892,0.34726605021371165,-0.18907741824167457,-0.13955375443611243,0.07914052642456505,-0.21042880246778117,0.14081863425274965,0.20061606709581956,0.1674850438961776
85,vertical_velocity_100_std,3.8909689013614885,-4.375342956155974,-1.5549244967649147,-0.7915406195088819,-0.18474805926203935,-1.0116432823570423,0.22886297495406485,-0.628209839720889,-0.254096547525038,-0.5703297743297271
86,vertical_velocity_100_std,-2.0597535594709777,-0.7983525186749433,0.4839184976955746,0.3054963911123026,0.6858196552693664,0.521503794391605,0.06140084130204844,-0.14833912082666342,-0.7283652822207752,0.04703922986211779
87,vertical_velocity_100_std,-2.9510282707227193,1.431352700390455,-1.2133275985018814,-0.2768178117521242,-0.13925291337578422,0.09763351713851462,-0.8310748421389164,-0.0715703652302599,-0.1676693514628675,-0.1760935934052023
89,vertical_velocity_100_std,0.0036084778575063143,-0.5004619987541794,0.17487548241754292,-1.712967503244933,1.205193252173739,0.9453889657053538,-0.9202422370375108,-0.18929016984931454,-0.24917952391402595,0.5163516698749296
90,vertical_velocity_100_std,-2.3460722526632214,1.8816046651297953,-0.3543238106749926,0.17209953244559179,0.169124826942424,0.13285717990998724,0.220079296036072,-0.2417509973215642,-0.24572697523509088,-0.025833640628203064
93,vertical_velocity_100_std,-0.05743570120081598,-0.5244434541017521,-0.45575654864032306,-0.7910834486012596,-0.9914925869774607,0.2166829753778761,-0.36698590601933784,0.44988106044291953,0.03351870261987178,0.43943693314164955
95,vertical_velocity_100_std,-2.200078874913664,1.196634966112406,0.6476738696589934,0.27287098992608566,0.3121650962426926,0.016531777213817968,0.35931168353359705,-0.2381538169776199,-0.2632539829074111,0.11607723386236676
